sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_prob,bad_prob,correct
Every teenager skates around.,Every teenager looked like.,syntax,argument_structure,drop_argument,True,False,False,False,204,-36.494056701660156,-28.759510040283203,0
Mary would investigate.,Mary would complain about.,syntax,argument_structure,drop_argument,True,False,False,False,205,-22.705551147460938,-22.392316818237305,0
Alice's classmates ascended.,Alice's classmates went to.,syntax,argument_structure,drop_argument,True,False,False,False,206,-33.79484558105469,-29.836132049560547,0
Those schools were helping.,Those schools were referencing.,syntax,argument_structure,drop_argument,True,False,False,False,207,-20.246000289916992,-25.885181427001953,1
Bethany will watch.,Bethany will arrive at.,syntax,argument_structure,drop_argument,True,False,False,False,208,-42.05543518066406,-52.41323471069336,1
Andrew's plumber wasn't watching.,Andrew's plumber wasn't firing.,syntax,argument_structure,drop_argument,True,False,False,False,209,-41.10477828979492,-43.29743194580078,1
Lucille loved.,Lucille dislikes.,syntax,argument_structure,drop_argument,True,False,False,False,210,-22.41731071472168,-34.47270584106445,1
Janet had bought.,Janet had fired.,syntax,argument_structure,drop_argument,True,False,False,False,211,-27.980262756347656,-26.775535583496094,0
Every girl's electrician could explore.,Every girl's electrician could argue about.,syntax,argument_structure,drop_argument,True,False,False,False,212,-56.27509689331055,-57.344154357910156,1
That committee will forget.,That committee will like.,syntax,argument_structure,drop_argument,True,False,False,False,213,-32.051639556884766,-33.0506706237793,1
Valerie cleaned.,Valerie drops by.,syntax,argument_structure,drop_argument,True,False,False,False,214,-25.537179946899414,-32.140174865722656,1
Marie's mentor climbs up.,Marie's mentor talks to.,syntax,argument_structure,drop_argument,True,False,False,False,215,-32.89899826049805,-33.776851654052734,1
Julia's podiatrists forget.,Julia's podiatrists respect.,syntax,argument_structure,drop_argument,True,False,False,False,216,-64.31412506103516,-65.784423828125,1
Many girls know.,Many girls respected.,syntax,argument_structure,drop_argument,True,False,False,False,217,-15.76044750213623,-23.281719207763672,1
Travis's grandmother sees.,Travis's grandmother drops by.,syntax,argument_structure,drop_argument,True,False,False,False,218,-46.1571044921875,-56.21997833251953,1
An actress might explore.,An actress might work with.,syntax,argument_structure,drop_argument,True,False,False,False,219,-31.449520111083984,-28.0969181060791,0
Some actors help.,Some actors reference.,syntax,argument_structure,drop_argument,True,False,False,False,220,-19.4415283203125,-25.049476623535156,1
Veronica wasn't leaving.,Veronica wasn't concealing.,syntax,argument_structure,drop_argument,True,False,False,False,221,-24.466575622558594,-40.47116470336914,1
The daughter of that teacher approaches.,The daughter of that teacher wore.,syntax,argument_structure,drop_argument,True,False,False,False,222,-36.033058166503906,-34.71211242675781,0
Many companies forget.,Many companies fire.,syntax,argument_structure,drop_argument,True,False,False,False,223,-19.465417861938477,-20.346040725708008,1
That daughter of Melanie might help.,That daughter of Melanie might talk about.,syntax,argument_structure,drop_argument,True,False,False,False,224,-44.401023864746094,-47.88763427734375,1
Laura watched.,Laura scares.,syntax,argument_structure,drop_argument,True,False,False,False,225,-13.281539916992188,-15.827600479125977,1
Sabrina shouldn't help.,Sabrina shouldn't sound like.,syntax,argument_structure,drop_argument,True,False,False,False,226,-26.193410873413086,-32.05097198486328,1
Carmen might run around.,Carmen might dislike.,syntax,argument_structure,drop_argument,True,False,False,False,227,-42.908294677734375,-41.98298645019531,0
Colleen forgets.,Colleen bikes to.,syntax,argument_structure,drop_argument,True,False,False,False,228,-27.579654693603516,-33.19554138183594,1
That mother of Brett skated around.,That mother of Brett disagreed with.,syntax,argument_structure,drop_argument,True,False,False,False,229,-55.45048141479492,-49.09478759765625,0
Allison's ex-wives haven't sold.,Allison's ex-wives haven't cured.,syntax,argument_structure,drop_argument,True,False,False,False,230,-52.731353759765625,-56.740211486816406,1
David hasn't known.,David hasn't found.,syntax,argument_structure,drop_argument,True,False,False,False,231,-18.486183166503906,-18.379566192626953,0
Maria's dentists investigate.,Maria's dentists went to.,syntax,argument_structure,drop_argument,True,False,False,False,232,-40.677093505859375,-39.36972427368164,0
Carrie descended.,Carrie bikes to.,syntax,argument_structure,drop_argument,True,False,False,False,233,-21.164535522460938,-31.43575668334961,1
Donald buys.,Donald went to.,syntax,argument_structure,drop_argument,True,False,False,False,234,-16.093425750732422,-12.798558235168457,0
Julia visits.,Julia concealed.,syntax,argument_structure,drop_argument,True,False,False,False,235,-18.64986801147461,-23.418724060058594,1
Christopher hadn't attacked.,Christopher hadn't revealed.,syntax,argument_structure,drop_argument,True,False,False,False,236,-22.61876678466797,-23.215473175048828,1
Gregory was running around.,Gregory was boasting about.,syntax,argument_structure,drop_argument,True,False,False,False,237,-26.282142639160156,-38.6484375,1
Beverly runs around.,Beverly examined.,syntax,argument_structure,drop_argument,True,False,False,False,238,-42.60751724243164,-40.907745361328125,0
Those cousins of Becca watch.,Those cousins of Becca examine.,syntax,argument_structure,drop_argument,True,False,False,False,239,-44.33762741088867,-48.35595703125,1
Sally tours.,Sally returns to.,syntax,argument_structure,drop_argument,True,False,False,False,240,-25.626916885375977,-29.145612716674805,1
Rebecca skates around.,Rebecca liked.,syntax,argument_structure,drop_argument,True,False,False,False,241,-30.980640411376953,-20.008089065551758,0
Claire investigated.,Claire biked to.,syntax,argument_structure,drop_argument,True,False,False,False,242,-21.89344024658203,-34.587646484375,1
Guy's doctors investigate.,Guy's doctors complain about.,syntax,argument_structure,drop_argument,True,False,False,False,243,-29.415468215942383,-29.88815689086914,1
Catherine had explored.,Catherine had examined.,syntax,argument_structure,drop_argument,True,False,False,False,244,-35.85383987426758,-35.01238250732422,0
Dan's friend bought.,Dan's friend talked about.,syntax,argument_structure,drop_argument,True,False,False,False,245,-25.977529525756836,-25.116519927978516,0
That grandmother of Derek is skated around.,That grandmother of Derek is biking to.,syntax,argument_structure,drop_argument,True,False,False,False,246,-58.48634338378906,-56.29288101196289,0
Sherry hadn't helped.,Sherry hadn't admired.,syntax,argument_structure,drop_argument,True,False,False,False,247,-34.081661224365234,-39.43946075439453,1
Paula hadn't attacked.,Paula hadn't disliked.,syntax,argument_structure,drop_argument,True,False,False,False,248,-30.066802978515625,-33.193946838378906,1
The guest sold.,The guest resembles.,syntax,argument_structure,drop_argument,True,False,False,False,249,-24.915081024169922,-25.97784423828125,1
Marla's cousin did love.,Marla's cousin did wear.,syntax,argument_structure,drop_argument,True,False,False,False,250,-39.561859130859375,-43.92643737792969,1
Deborah left.,Deborah lifts.,syntax,argument_structure,drop_argument,True,False,False,False,251,-18.52138328552246,-23.201339721679688,1
Travis hadn't climbed down.,Travis hadn't complained about.,syntax,argument_structure,drop_argument,True,False,False,False,252,-45.96607971191406,-49.028343200683594,1
All actors climb down.,All actors reveal.,syntax,argument_structure,drop_argument,True,False,False,False,253,-27.746845245361328,-25.630483627319336,0
Sarah's lawyers can't descend.,Sarah's lawyers can't bike to.,syntax,argument_structure,drop_argument,True,False,False,False,254,-37.99068832397461,-40.905975341796875,1
Guests saw.,Guests looked like.,syntax,argument_structure,drop_argument,True,False,False,False,255,-27.3217830657959,-31.360546112060547,1
April wasn't watching.,April wasn't biking to.,syntax,argument_structure,drop_argument,True,False,False,False,256,-21.54330825805664,-35.988887786865234,1
Some granddaughters of Elaine ascend.,Some granddaughters of Elaine complained about.,syntax,argument_structure,drop_argument,True,False,False,False,257,-60.351070404052734,-60.338035583496094,0
Paul knows.,Paul walked through.,syntax,argument_structure,drop_argument,True,False,False,False,258,-9.189443588256836,-16.807292938232422,1
That teenager could pass.,That teenager could admire.,syntax,argument_structure,drop_argument,True,False,False,False,259,-33.163700103759766,-35.59815979003906,1
Judy is leaving.,Judy is wearing.,syntax,argument_structure,drop_argument,True,False,False,False,260,-17.080236434936523,-20.166851043701172,1
Tracy's tutor attacks.,Tracy's tutor drove to.,syntax,argument_structure,drop_argument,True,False,False,False,261,-37.52254867553711,-43.8916130065918,1
April helped.,April disliked.,syntax,argument_structure,drop_argument,True,False,False,False,262,-14.71402359008789,-19.31680679321289,1
The waitresses' granddaughters are passing.,The waitresses' granddaughters are going to.,syntax,argument_structure,drop_argument,True,False,False,False,263,-75.45963287353516,-71.91985321044922,0
Bruce runs around.,Bruce cured.,syntax,argument_structure,drop_argument,True,False,False,False,264,-15.040105819702148,-14.804540634155273,0
Todd had cleaned.,Todd had argued about.,syntax,argument_structure,drop_argument,True,False,False,False,265,-19.396926879882812,-24.855907440185547,1
Patrick approaches.,Patrick cures.,syntax,argument_structure,drop_argument,True,False,False,False,266,-14.039728164672852,-15.97435474395752,1
These waitresses exit.,These waitresses resembled.,syntax,argument_structure,drop_argument,True,False,False,False,267,-39.00832748413086,-42.89301300048828,1
Jason's associate ascended.,Jason's associate talks about.,syntax,argument_structure,drop_argument,True,False,False,False,268,-34.18332290649414,-30.248287200927734,0
Dennis's tutors leave.,Dennis's tutors arrive at.,syntax,argument_structure,drop_argument,True,False,False,False,269,-48.66679382324219,-54.9656982421875,1
Those grandmothers of Grace couldn't explore.,Those grandmothers of Grace couldn't find.,syntax,argument_structure,drop_argument,True,False,False,False,270,-58.29404067993164,-53.7642936706543,0
Monet sells.,Monet disagrees with.,syntax,argument_structure,drop_argument,True,False,False,False,271,-22.805389404296875,-28.426197052001953,1
Carol's supervisors have observed.,Carol's supervisors have concealed.,syntax,argument_structure,drop_argument,True,False,False,False,272,-46.83793258666992,-48.62051773071289,1
Edward's associates tour.,Edward's associates escaped from.,syntax,argument_structure,drop_argument,True,False,False,False,273,-29.578922271728516,-36.01331329345703,1
Rachel wasn't observing.,Rachel wasn't arguing about.,syntax,argument_structure,drop_argument,True,False,False,False,274,-23.28068733215332,-23.10559844970703,0
Those guests would descend.,Those guests would scare.,syntax,argument_structure,drop_argument,True,False,False,False,275,-32.13667297363281,-27.295297622680664,0
Joel hadn't climbed down.,Joel hadn't fled from.,syntax,argument_structure,drop_argument,True,False,False,False,276,-31.536006927490234,-36.662315368652344,1
Jennifer isn't investigating.,Jennifer isn't curing.,syntax,argument_structure,drop_argument,True,False,False,False,277,-24.26331901550293,-21.89065170288086,0
Nancy's friends watch.,Nancy's friends disagreed with.,syntax,argument_structure,drop_argument,True,False,False,False,278,-30.856021881103516,-42.07654571533203,1
Robert didn't sell.,Robert didn't flee from.,syntax,argument_structure,drop_argument,True,False,False,False,279,-18.26071548461914,-26.327268600463867,1
George's students forget.,George's students examined.,syntax,argument_structure,drop_argument,True,False,False,False,280,-25.252185821533203,-29.62350845336914,1
Edward's father saw.,Edward's father cared for.,syntax,argument_structure,drop_argument,True,False,False,False,281,-20.227333068847656,-25.147890090942383,1
Charles's hairdresser is investigating.,Charles's hairdresser is biking to.,syntax,argument_structure,drop_argument,True,False,False,False,282,-47.01593780517578,-55.405792236328125,1
Most adults hadn't helped.,Most adults hadn't talked about.,syntax,argument_structure,drop_argument,True,False,False,False,283,-28.356666564941406,-28.44269561767578,1
Those people remember.,Those people complained about.,syntax,argument_structure,drop_argument,True,False,False,False,284,-14.760204315185547,-22.290496826171875,1
Karen wasn't skated around.,Karen wasn't escaping from.,syntax,argument_structure,drop_argument,True,False,False,False,285,-41.72814178466797,-38.42444610595703,0
Emily watches.,Emily respects.,syntax,argument_structure,drop_argument,True,False,False,False,286,-11.613019943237305,-15.887422561645508,1
Tiffany's doctor descended.,Tiffany's doctor fled from.,syntax,argument_structure,drop_argument,True,False,False,False,287,-49.248069763183594,-54.2332878112793,1
Janice can't love.,Janice can't cure.,syntax,argument_structure,drop_argument,True,False,False,False,288,-27.200706481933594,-26.814401626586914,0
All fathers of Erin ran around.,All fathers of Erin drop by.,syntax,argument_structure,drop_argument,True,False,False,False,289,-43.348609924316406,-48.0072021484375,1
The Impressionists love.,The Impressionists care for.,syntax,argument_structure,drop_argument,True,False,False,False,290,-40.39073181152344,-44.489051818847656,1
Brad left.,Brad dislikes.,syntax,argument_structure,drop_argument,True,False,False,False,291,-11.948240280151367,-24.76540756225586,1
Carol visited.,Carol concealed.,syntax,argument_structure,drop_argument,True,False,False,False,292,-22.159618377685547,-22.772682189941406,1
Ruth helps.,Ruth talked to.,syntax,argument_structure,drop_argument,True,False,False,False,293,-25.555755615234375,-27.60235595703125,1
The cashier had seen.,The cashier had examined.,syntax,argument_structure,drop_argument,True,False,False,False,294,-36.5897102355957,-39.87004470825195,1
All patients' granddaughter would run around.,All patients' granddaughter would conceal.,syntax,argument_structure,drop_argument,True,False,False,False,295,-47.32810974121094,-48.23621368408203,1
Wendy did remember.,Wendy did care for.,syntax,argument_structure,drop_argument,True,False,False,False,296,-34.663330078125,-38.2386474609375,1
Omar's grandsons bought.,Omar's grandsons fled from.,syntax,argument_structure,drop_argument,True,False,False,False,297,-53.77454376220703,-63.09156799316406,1
Tina climbed up.,Tina fired.,syntax,argument_structure,drop_argument,True,False,False,False,298,-31.679895401000977,-26.213645935058594,0
Most cats shouldn't ascend.,Most cats shouldn't resemble.,syntax,argument_structure,drop_argument,True,False,False,False,299,-37.819705963134766,-33.464820861816406,0
Dan's brothers clean.,Dan's brothers boasted about.,syntax,argument_structure,drop_argument,True,False,False,False,300,-26.24086570739746,-37.294273376464844,1
Heather might investigate.,Heather might argue about.,syntax,argument_structure,drop_argument,True,False,False,False,301,-35.36164855957031,-34.86208724975586,0
Rachel won't observe.,Rachel won't arrive at.,syntax,argument_structure,drop_argument,True,False,False,False,302,-21.39105796813965,-23.349855422973633,1
Craig hadn't seen.,Craig hadn't escaped from.,syntax,argument_structure,drop_argument,True,False,False,False,303,-17.580549240112305,-27.669925689697266,1
Stephen isn't climbing down.,Stephen isn't wearing.,syntax,argument_structure,drop_argument,True,False,False,False,304,-24.39341926574707,-20.614910125732422,0
Diana's partners descend.,Diana's partners went to.,syntax,argument_structure,drop_argument,True,False,False,False,305,-48.31648635864258,-42.84928512573242,0
Kathleen hadn't helped.,Kathleen hadn't cured.,syntax,argument_structure,drop_argument,True,False,False,False,306,-37.67090606689453,-41.71329116821289,1
Alexander exits.,Alexander sounds like.,syntax,argument_structure,drop_argument,True,False,False,False,307,-14.622028350830078,-16.948545455932617,1
Rachelle's teacher observes.,Rachelle's teacher looks like.,syntax,argument_structure,drop_argument,True,False,False,False,308,-35.995582580566406,-33.29083251953125,0
Kirsten descended.,Kirsten looked like.,syntax,argument_structure,drop_argument,True,False,False,False,309,-26.827392578125,-28.92259407043457,1
Walter's senators investigate.,Walter's senators argue about.,syntax,argument_structure,drop_argument,True,False,False,False,310,-42.3469123840332,-44.44268035888672,1
Larry observes.,Larry scared.,syntax,argument_structure,drop_argument,True,False,False,False,311,-15.18857192993164,-10.915013313293457,0
Marie can love.,Marie can walk through.,syntax,argument_structure,drop_argument,True,False,False,False,312,-21.137733459472656,-23.536455154418945,1
Rachel climbs down.,Rachel resembled.,syntax,argument_structure,drop_argument,True,False,False,False,313,-15.528027534484863,-16.59364891052246,1
Some doctor descends.,Some doctor resembled.,syntax,argument_structure,drop_argument,True,False,False,False,314,-35.68263244628906,-26.007373809814453,0
Nicole wasn't descending.,Nicole wasn't returning to.,syntax,argument_structure,drop_argument,True,False,False,False,315,-34.52813720703125,-33.3547477722168,0
Derek's guests had seen.,Derek's guests had lifted.,syntax,argument_structure,drop_argument,True,False,False,False,316,-44.220149993896484,-49.27140808105469,1
All sons of April run around.,All sons of April walk through.,syntax,argument_structure,drop_argument,True,False,False,False,317,-39.09059524536133,-40.79365539550781,1
Every actor's lawyers love.,Every actor's lawyers worked with.,syntax,argument_structure,drop_argument,True,False,False,False,318,-33.30614471435547,-39.4429931640625,1
Most nieces of Kayla clean.,Most nieces of Kayla drop by.,syntax,argument_structure,drop_argument,True,False,False,False,319,-67.13990783691406,-74.08172607421875,1
The Impressionists climb down.,The Impressionists talked about.,syntax,argument_structure,drop_argument,True,False,False,False,320,-45.97906494140625,-43.729766845703125,0
Craig remembers.,Craig found.,syntax,argument_structure,drop_argument,True,False,False,False,321,-12.928107261657715,-11.029045104980469,0
The schools forget.,The schools conceal.,syntax,argument_structure,drop_argument,True,False,False,False,322,-24.668270111083984,-27.496265411376953,1
Those actresses were passing.,Those actresses were arguing about.,syntax,argument_structure,drop_argument,True,False,False,False,323,-25.64113998413086,-28.852340698242188,1
A lot of waitresses climb down.,A lot of waitresses talked about.,syntax,argument_structure,drop_argument,True,False,False,False,324,-60.982059478759766,-59.39558410644531,0
Lisa's girlfriend doesn't ascend.,Lisa's girlfriend doesn't argue about.,syntax,argument_structure,drop_argument,True,False,False,False,325,-35.429847717285156,-30.313846588134766,0
Candice has sold.,Candice has walked through.,syntax,argument_structure,drop_argument,True,False,False,False,326,-24.82733154296875,-28.60822296142578,1
Brad was leaving.,Brad was fleeing from.,syntax,argument_structure,drop_argument,True,False,False,False,327,-16.701175689697266,-28.512401580810547,1
William exits.,William liked.,syntax,argument_structure,drop_argument,True,False,False,False,328,-15.58629322052002,-13.990888595581055,0
Holly wasn't touring.,Holly wasn't curing.,syntax,argument_structure,drop_argument,True,False,False,False,329,-31.363468170166016,-32.50099563598633,1
Brett would see.,Brett would dislike.,syntax,argument_structure,drop_argument,True,False,False,False,330,-39.41959762573242,-45.34252166748047,1
Tara's ex-girlfriends do visit.,Tara's ex-girlfriends do lift.,syntax,argument_structure,drop_argument,True,False,False,False,331,-63.79548263549805,-63.68849563598633,0
An actress could clean.,An actress could drop by.,syntax,argument_structure,drop_argument,True,False,False,False,332,-27.137094497680664,-32.30488586425781,1
Debra's supervisor buys.,Debra's supervisor walks through.,syntax,argument_structure,drop_argument,True,False,False,False,333,-39.45924377441406,-42.124366760253906,1
Tammy's piano teachers forget.,Tammy's piano teachers conceal.,syntax,argument_structure,drop_argument,True,False,False,False,334,-43.39730453491211,-49.29359817504883,1
Marla ascended.,Marla drove to.,syntax,argument_structure,drop_argument,True,False,False,False,335,-25.800338745117188,-27.105144500732422,1
Derek's ex-husband watches.,Derek's ex-husband admired.,syntax,argument_structure,drop_argument,True,False,False,False,336,-43.76308059692383,-47.404930114746094,1
Dawn wasn't buying.,Dawn wasn't going to.,syntax,argument_structure,drop_argument,True,False,False,False,337,-33.795997619628906,-28.659160614013672,0
Rachelle approached.,Rachelle resembles.,syntax,argument_structure,drop_argument,True,False,False,False,338,-24.434486389160156,-25.89832305908203,1
Bill hadn't watched.,Bill hadn't worked with.,syntax,argument_structure,drop_argument,True,False,False,False,339,-21.01491355895996,-22.98055648803711,1
George won't climb up.,George won't argue about.,syntax,argument_structure,drop_argument,True,False,False,False,340,-20.138404846191406,-20.001144409179688,0
Tamara had climbed up.,Tamara had admired.,syntax,argument_structure,drop_argument,True,False,False,False,341,-29.793745040893555,-29.390079498291016,0
Anne forgot.,Anne sounded like.,syntax,argument_structure,drop_argument,True,False,False,False,342,-12.700675964355469,-16.84939956665039,1
These grandfathers of these waiters skated around.,These grandfathers of these waiters arrived at.,syntax,argument_structure,drop_argument,True,False,False,False,343,-80.43584442138672,-70.51152801513672,0
Eric's French teachers had climbed down.,Eric's French teachers had examined.,syntax,argument_structure,drop_argument,True,False,False,False,344,-44.75960922241211,-42.098350524902344,0
Pamela's podiatrists were visiting.,Pamela's podiatrists were examining.,syntax,argument_structure,drop_argument,True,False,False,False,345,-83.25198364257812,-85.96839904785156,1
The nieces of the driver pass.,The nieces of the driver walk through.,syntax,argument_structure,drop_argument,True,False,False,False,346,-56.42877960205078,-59.82576370239258,1
Caroline attacks.,Caroline listened to.,syntax,argument_structure,drop_argument,True,False,False,False,347,-18.325477600097656,-21.02690315246582,1
The waiter's mentor hadn't climbed up.,The waiter's mentor hadn't escaped from.,syntax,argument_structure,drop_argument,True,False,False,False,348,-52.5124626159668,-56.49335479736328,1
Lori climbed up.,Lori works with.,syntax,argument_structure,drop_argument,True,False,False,False,349,-28.977020263671875,-26.555686950683594,0
Bruce passed.,Bruce concealed.,syntax,argument_structure,drop_argument,True,False,False,False,350,-12.02171516418457,-18.174489974975586,1
Some actors leave.,Some actors lifted.,syntax,argument_structure,drop_argument,True,False,False,False,351,-21.075580596923828,-26.675683975219727,1
Todd's sisters have ascended.,Todd's sisters have talked about.,syntax,argument_structure,drop_argument,True,False,False,False,352,-32.944488525390625,-28.09713363647461,0
A woman toured.,A woman resembles.,syntax,argument_structure,drop_argument,True,False,False,False,353,-32.03153991699219,-33.95491027832031,1
Patients buy.,Patients concealed.,syntax,argument_structure,drop_argument,True,False,False,False,354,-26.87283706665039,-31.54664421081543,1
Jessica's dentist observed.,Jessica's dentist disagreed with.,syntax,argument_structure,drop_argument,True,False,False,False,355,-29.252376556396484,-33.278114318847656,1
Brett had bought.,Brett had walked through.,syntax,argument_structure,drop_argument,True,False,False,False,356,-43.05941390991211,-46.978172302246094,1
Catherine skated around.,Catherine listened to.,syntax,argument_structure,drop_argument,True,False,False,False,357,-38.954524993896484,-27.917373657226562,0
Alan forgot.,Alan resembles.,syntax,argument_structure,drop_argument,True,False,False,False,358,-13.769817352294922,-16.53961181640625,1
Melinda is skated around.,Melinda is biking to.,syntax,argument_structure,drop_argument,True,False,False,False,359,-35.63763427734375,-34.59233856201172,0
John skated around.,John talked to.,syntax,argument_structure,drop_argument,True,False,False,False,360,-26.401506423950195,-14.701340675354004,0
Tammy watches.,Tammy respects.,syntax,argument_structure,drop_argument,True,False,False,False,361,-19.428749084472656,-22.70075225830078,1
Veronica's daughter left.,Veronica's daughter scared.,syntax,argument_structure,drop_argument,True,False,False,False,362,-23.9797306060791,-25.472705841064453,1
That mother of every man exited.,That mother of every man wore.,syntax,argument_structure,drop_argument,True,False,False,False,363,-45.813743591308594,-44.3788948059082,0
Becky's best friend ascended.,Becky's best friend listened to.,syntax,argument_structure,drop_argument,True,False,False,False,364,-35.401710510253906,-32.69278335571289,0
The Impressionists were attacking.,The Impressionists were wearing.,syntax,argument_structure,drop_argument,True,False,False,False,365,-44.48177719116211,-45.56624221801758,1
Emily would pass.,Emily would argue about.,syntax,argument_structure,drop_argument,True,False,False,False,366,-19.423973083496094,-20.85040855407715,1
Lisa's ex-wife hadn't seen.,Lisa's ex-wife hadn't driven to.,syntax,argument_structure,drop_argument,True,False,False,False,367,-34.89979553222656,-43.720916748046875,1
Mark ascends.,Mark found.,syntax,argument_structure,drop_argument,True,False,False,False,368,-24.825754165649414,-13.584230422973633,0
Kendra tours.,Kendra reveals.,syntax,argument_structure,drop_argument,True,False,False,False,369,-29.72762680053711,-30.290241241455078,1
Cynthia doesn't climb down.,Cynthia doesn't reference.,syntax,argument_structure,drop_argument,True,False,False,False,370,-48.635475158691406,-47.150299072265625,0
Angela is exploring.,Angela is dropping by.,syntax,argument_structure,drop_argument,True,False,False,False,371,-22.956411361694336,-27.947120666503906,1
Homer ascended.,Homer admires.,syntax,argument_structure,drop_argument,True,False,False,False,372,-28.70958709716797,-35.886573791503906,1
Eva climbs up.,Eva boasted about.,syntax,argument_structure,drop_argument,True,False,False,False,373,-15.104053497314453,-24.824007034301758,1
Rachel's ex-wives sell.,Rachel's ex-wives listened to.,syntax,argument_structure,drop_argument,True,False,False,False,374,-36.70867919921875,-37.969024658203125,1
Debra has ascended.,Debra has arrived at.,syntax,argument_structure,drop_argument,True,False,False,False,375,-29.848033905029297,-30.00933837890625,1
Rodney hasn't skated around.,Rodney hasn't admired.,syntax,argument_structure,drop_argument,True,False,False,False,376,-39.75673294067383,-29.840192794799805,0
Andrew hasn't left.,Andrew hasn't resembled.,syntax,argument_structure,drop_argument,True,False,False,False,377,-20.093017578125,-28.980873107910156,1
Maria visits.,Maria biked to.,syntax,argument_structure,drop_argument,True,False,False,False,378,-13.549118995666504,-28.917280197143555,1
Tina does know.,Tina does talk about.,syntax,argument_structure,drop_argument,True,False,False,False,379,-31.527917861938477,-35.70452117919922,1
Keith's electrician exited.,Keith's electrician listened to.,syntax,argument_structure,drop_argument,True,False,False,False,380,-38.71921157836914,-41.99144744873047,1
Barbara isn't attacking.,Barbara isn't driving to.,syntax,argument_structure,drop_argument,True,False,False,False,381,-26.74915313720703,-27.6854248046875,1
A lot of granddaughters of Peter clean.,A lot of granddaughters of Peter walked through.,syntax,argument_structure,drop_argument,True,False,False,False,382,-73.87205505371094,-74.97667694091797,1
Some banks buy.,Some banks talked about.,syntax,argument_structure,drop_argument,True,False,False,False,383,-23.368499755859375,-25.452117919921875,1
Tammy's grandsons observe.,Tammy's grandsons concealed.,syntax,argument_structure,drop_argument,True,False,False,False,384,-53.0410270690918,-56.32178497314453,1
This waitress attacked.,This waitress admires.,syntax,argument_structure,drop_argument,True,False,False,False,385,-29.28343963623047,-40.12916946411133,1
Elaine's classmate toured.,Elaine's classmate cured.,syntax,argument_structure,drop_argument,True,False,False,False,386,-42.757537841796875,-42.610416412353516,0
Eva isn't ascending.,Eva isn't concealing.,syntax,argument_structure,drop_argument,True,False,False,False,387,-25.92855453491211,-32.746307373046875,1
A man did attack.,A man did cure.,syntax,argument_structure,drop_argument,True,False,False,False,388,-38.824424743652344,-39.030677795410156,1
Linda exits.,Linda arrives at.,syntax,argument_structure,drop_argument,True,False,False,False,389,-23.152450561523438,-25.5998477935791,1
Barbara bought.,Barbara lifts.,syntax,argument_structure,drop_argument,True,False,False,False,390,-18.562881469726562,-23.38317108154297,1
Nicole's grandmothers were ascending.,Nicole's grandmothers were looking like.,syntax,argument_structure,drop_argument,True,False,False,False,391,-52.293243408203125,-52.477195739746094,1
Those senators know.,Those senators resemble.,syntax,argument_structure,drop_argument,True,False,False,False,392,-26.786714553833008,-30.831924438476562,1
This adult tours.,This adult examined.,syntax,argument_structure,drop_argument,True,False,False,False,393,-23.56574821472168,-26.690235137939453,1
Joseph isn't passing.,Joseph isn't finding.,syntax,argument_structure,drop_argument,True,False,False,False,394,-20.546777725219727,-22.0062313079834,1
Spain forgot.,Spain talked to.,syntax,argument_structure,drop_argument,True,False,False,False,395,-14.175241470336914,-16.09333038330078,1
Tracy buys.,Tracy lifted.,syntax,argument_structure,drop_argument,True,False,False,False,396,-26.960662841796875,-27.014915466308594,1
Candice is watching.,Candice is finding.,syntax,argument_structure,drop_argument,True,False,False,False,397,-19.735218048095703,-23.269180297851562,1
Peter hadn't toured.,Peter hadn't returned to.,syntax,argument_structure,drop_argument,True,False,False,False,398,-23.534549713134766,-23.012004852294922,0
Jill's ex-girlfriends haven't bought.,Jill's ex-girlfriends haven't scared.,syntax,argument_structure,drop_argument,True,False,False,False,399,-66.14932250976562,-67.33769989013672,1
Russell's hairdresser approached.,Russell's hairdresser biked to.,syntax,argument_structure,drop_argument,True,False,False,False,400,-44.176055908203125,-56.969215393066406,1
Jennifer's teachers have remembered.,Jennifer's teachers have driven to.,syntax,argument_structure,drop_argument,True,False,False,False,401,-28.54200553894043,-31.193540573120117,1
Some women ran around.,Some women looked like.,syntax,argument_structure,drop_argument,True,False,False,False,402,-23.57547378540039,-21.973831176757812,0
Kenneth was exploring.,Kenneth was driving to.,syntax,argument_structure,drop_argument,True,False,False,False,403,-25.709590911865234,-27.531940460205078,1
Elaine cleans.,Elaine resembles.,syntax,argument_structure,drop_argument,True,False,False,False,404,-25.532310485839844,-25.69590187072754,1
Jessica sold.,Jessica cured.,syntax,argument_structure,drop_argument,True,False,False,False,405,-13.112289428710938,-13.855168342590332,1
This teacher was observing.,This teacher was examining.,syntax,argument_structure,drop_argument,True,False,False,False,406,-28.00775909423828,-26.88214874267578,0
The son of a teenager was passing.,The son of a teenager was arriving at.,syntax,argument_structure,drop_argument,True,False,False,False,407,-36.04705047607422,-42.025691986083984,1
Many grandmothers of Peter have visited.,Many grandmothers of Peter have worked with.,syntax,argument_structure,drop_argument,True,False,False,False,408,-55.405635833740234,-55.13347625732422,0
Liam sees.,Liam concealed.,syntax,argument_structure,drop_argument,True,False,False,False,409,-21.75335693359375,-24.858251571655273,1
