sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_prob,bad_prob,correct
Martha's lawyer wasn't irritating to care for.,Martha's lawyer wasn't apt to care for.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,254,-56.96879577636719,-55.51838302612305,0
Those cafes weren't pleasant to drive to.,Those cafes weren't likely to drive to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,255,-50.55382537841797,-46.22038650512695,0
Melinda isn't easy to disagree with.,Melinda isn't bound to disagree with.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,256,-43.03777313232422,-46.29057693481445,1
That oasis was boring to conceal.,That oasis was certain to conceal.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,257,-50.15911865234375,-50.48487854003906,1
Daniel's classmate was hard work to work with.,Daniel's classmate was soon to work with.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,258,-47.849124908447266,-46.593963623046875,0
Some sons of Derek aren't exciting to fire.,Some sons of Derek aren't soon to fire.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,259,-57.4820556640625,-58.96339797973633,1
The Lutherans were exciting to scare.,The Lutherans were likely to scare.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,260,-52.89614486694336,-48.328712463378906,0
A glacier isn't enjoyable to go to.,A glacier isn't sure to go to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,261,-60.05029296875,-54.15105438232422,0
Theodore's granddaughters were pleasant to listen to.,Theodore's granddaughters were certain to listen to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,262,-77.08538818359375,-74.970703125,0
Most men aren't fun to complain about.,Most men aren't likely to complain about.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,263,-39.85536193847656,-38.143768310546875,0
High schools are interesting to drop by.,High schools are certain to drop by.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,264,-36.0689697265625,-37.273658752441406,1
Brenda was difficult to work with.,Brenda was unlikely to work with.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,265,-27.628650665283203,-33.21533966064453,1
Every man is easy to talk about.,Every man is about to talk about.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,266,-28.67745590209961,-28.21721839904785,0
Matt isn't difficult to complain about.,Matt isn't likely to complain about.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,267,-35.9244270324707,-35.129642486572266,0
That river wasn't interesting to drive to.,That river wasn't about to drive to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,268,-42.522010803222656,-41.17455291748047,0
Those schools weren't pleasant to drop by.,Those schools weren't bound to drop by.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,269,-44.39232635498047,-40.47322082519531,0
Michelle wasn't hard work to complain about.,Michelle wasn't bound to complain about.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,270,-41.146514892578125,-37.408660888671875,0
Restaurants aren't exciting to drop by.,Restaurants aren't apt to drop by.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,271,-53.9133186340332,-55.58070373535156,1
Eva isn't exciting to reference.,Eva isn't about to reference.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,272,-35.38957214355469,-29.98708724975586,0
Most art galleries weren't enjoyable to drop by.,Most art galleries weren't bound to drop by.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,273,-61.21607208251953,-55.65101623535156,0
Janet wasn't boring to fire.,Janet wasn't apt to fire.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,274,-42.63405227661133,-44.95518112182617,1
Spain is difficult to bike to.,Spain is likely to bike to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,275,-31.638168334960938,-34.02578353881836,1
These cashiers are tough to work with.,These cashiers are certain to work with.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,276,-43.968528747558594,-46.21883010864258,1
A lot of college campuses aren't boring to walk through.,A lot of college campuses aren't sure to walk through.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,277,-70.9651870727539,-69.82252502441406,0
Daniel's grandmother is irritating to cure.,Daniel's grandmother is unlikely to cure.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,278,-43.97935485839844,-43.249244689941406,0
All girls weren't hard work to care for.,All girls weren't soon to care for.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,279,-49.0268440246582,-47.25262451171875,0
The nuclei weren't ready to lift.,The nuclei weren't soon to lift.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,280,-50.090354919433594,-59.121036529541016,1
Eric is enjoyable to return to.,Eric is certain to return to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,281,-35.962127685546875,-31.56644630432129,0
Raymond was hard to boast about.,Raymond was about to boast about.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,282,-44.808860778808594,-46.25971221923828,1
Matt wasn't easy to scare.,Matt wasn't bound to scare.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,283,-29.287933349609375,-32.571998596191406,1
Some art gallery isn't boring to drive to.,Some art gallery isn't soon to drive to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,284,-57.6297607421875,-60.11488723754883,1
Roger wasn't boring to reveal.,Roger wasn't soon to reveal.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,285,-36.47098159790039,-38.62640380859375,1
The girl isn't pleasant to return to.,The girl isn't apt to return to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,286,-44.651912689208984,-45.34624481201172,1
Stephanie isn't pleasant to boast about.,Stephanie isn't likely to boast about.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,287,-59.196041107177734,-54.57817077636719,0
Leslie wasn't unpleasant to argue about.,Leslie wasn't likely to argue about.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,288,-49.40445327758789,-42.61494064331055,0
Those malls are hard to walk through.,Those malls are about to walk through.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,289,-37.31696701049805,-40.255821228027344,1
Heather wasn't unpleasant to talk about.,Heather wasn't unlikely to talk about.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,290,-44.62427520751953,-46.2128791809082,1
Catherine's grandsons are pleasant to examine.,Catherine's grandsons are likely to examine.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,291,-74.43348693847656,-69.178955078125,0
Those grocery stores were annoying to drive to.,Those grocery stores were certain to drive to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,292,-52.44457244873047,-47.93232345581055,0
Melanie's friends are interesting to listen to.,Melanie's friends are apt to listen to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,293,-43.22040557861328,-45.69416809082031,1
The dancers were unpleasant to listen to.,The dancers were soon to listen to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,294,-39.31309509277344,-39.46709442138672,1
The cafe is tough to walk through.,The cafe is sure to walk through.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,295,-36.6829948425293,-39.419456481933594,1
That ice is easy to lift.,That ice is sure to lift.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,296,-36.792259216308594,-43.806251525878906,1
Waitresses weren't easy to talk about.,Waitresses weren't bound to talk about.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,297,-40.378639221191406,-44.267822265625,1
Stacey isn't fun to argue about.,Stacey isn't bound to argue about.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,298,-51.88785171508789,-53.154727935791016,1
The restaurant was annoying to walk through.,The restaurant was likely to walk through.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,299,-43.26179504394531,-36.86908721923828,0
Donna's supervisors weren't enjoyable to talk about.,Donna's supervisors weren't certain to talk about.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,300,-66.75813293457031,-62.18085861206055,0
Scarves aren't enjoyable to wear.,Scarves aren't sure to wear.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,301,-41.374053955078125,-36.40534973144531,0
The son of Patrick was tough to conceal.,The son of Patrick was certain to conceal.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,302,-49.03096008300781,-52.57200241088867,1
Some sweaters are enjoyable to wear.,Some sweaters are bound to wear.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,303,-42.83042907714844,-36.414772033691406,0
Eva was hard work to argue about.,Eva was bound to argue about.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,304,-36.0041618347168,-29.376174926757812,0
Pamphlets were hard work to boast about.,Pamphlets were apt to boast about.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,305,-77.45654296875,-75.5609130859375,0
Craig isn't pleasant to escape from.,Craig isn't unlikely to escape from.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,306,-42.28877258300781,-44.08483123779297,1
A screen wasn't hard work to conceal.,A screen wasn't unlikely to conceal.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,307,-57.51594161987305,-56.282833099365234,0
Many college campuses weren't annoying to escape from.,Many college campuses weren't sure to escape from.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,308,-62.77637481689453,-59.071590423583984,0
Those libraries were hard to drive to.,Those libraries were unlikely to drive to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,309,-36.39995574951172,-45.07719039916992,1
Men were hard work to talk to.,Men were bound to talk to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,310,-34.44997787475586,-26.746692657470703,0
A lot of mountains aren't interesting to drive to.,A lot of mountains aren't unlikely to drive to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,311,-58.2140007019043,-60.7646598815918,1
Every woman's piano teachers aren't fun to reveal.,Every woman's piano teachers aren't likely to reveal.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,312,-58.119895935058594,-57.627838134765625,0
Some son of the actresses was easy to complain about.,Some son of the actresses was soon to complain about.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,313,-54.99814224243164,-60.31499099731445,1
Grocery stores were annoying to walk through.,Grocery stores were certain to walk through.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,314,-66.42739868164062,-62.97605514526367,0
Chad's classmates aren't hard work to examine.,Chad's classmates aren't bound to examine.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,315,-65.93214416503906,-60.441009521484375,0
Some college campuses were pleasant to walk through.,Some college campuses were apt to walk through.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,316,-52.90909194946289,-52.61875915527344,0
Theresa wasn't hard work to fire.,Theresa wasn't unlikely to fire.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,317,-47.43487548828125,-45.91393280029297,0
Sabrina is tough to flee from.,Sabrina is apt to flee from.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,318,-42.137550354003906,-47.120445251464844,1
Randolf is interesting to scare.,Randolf is unlikely to scare.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,319,-36.44511795043945,-40.90974044799805,1
That hill wasn't enjoyable to drop by.,That hill wasn't sure to drop by.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,320,-52.3758430480957,-49.090248107910156,0
The Borgias aren't hard to care for.,The Borgias aren't about to care for.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,321,-54.07999038696289,-56.52117156982422,1
Those mothers of Carolyn were annoying to reference.,Those mothers of Carolyn were sure to reference.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,322,-62.185791015625,-58.558738708496094,0
Karla wasn't irritating to fire.,Karla wasn't certain to fire.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,323,-42.874778747558594,-41.92771530151367,0
Some jackets aren't easy to wear.,Some jackets aren't unlikely to wear.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,324,-35.13893127441406,-42.84513473510742,1
Those closets were easy to drive to.,Those closets were certain to drive to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,325,-41.48375701904297,-46.77174377441406,1
Katherine's tutors weren't fun to flee from.,Katherine's tutors weren't likely to flee from.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,326,-75.35843658447266,-75.64010620117188,1
A lot of public parks weren't hard work to drop by.,A lot of public parks weren't likely to drop by.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,327,-74.2950439453125,-67.5732421875,0
Bradley was boring to conceal.,Bradley was unlikely to conceal.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,328,-35.49269104003906,-37.73723602294922,1
Tiffany's mentee wasn't hard work to examine.,Tiffany's mentee wasn't about to examine.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,329,-88.96487426757812,-81.78953552246094,0
Some children are ready to flee from.,Some children are soon to flee from.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,330,-32.459495544433594,-42.759437561035156,1
Thomas's contractors weren't enjoyable to talk about.,Thomas's contractors weren't unlikely to talk about.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,331,-58.252105712890625,-58.24350357055664,0
All museums are easy to drop by.,All museums are bound to drop by.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,332,-38.73518371582031,-40.44939041137695,1
Mitchell wasn't pleasant to conceal.,Mitchell wasn't unlikely to conceal.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,333,-49.022560119628906,-50.9119873046875,1
These grandsons of Carlos were easy to conceal.,These grandsons of Carlos were soon to conceal.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,334,-71.36920928955078,-76.52426147460938,1
Some hospitals are irritating to escape from.,Some hospitals are apt to escape from.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,335,-43.88776397705078,-42.40312194824219,0
This closet was irritating to walk through.,This closet was apt to walk through.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,336,-44.830116271972656,-44.12321472167969,0
Carolyn's French teacher was fun to talk about.,Carolyn's French teacher was soon to talk about.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,337,-57.967018127441406,-59.56245422363281,1
Peter's ex-husbands weren't fun to fire.,Peter's ex-husbands weren't sure to fire.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,338,-66.94593811035156,-69.82929992675781,1
A lot of brothers of a dancer were irritating to fire.,A lot of brothers of a dancer were sure to fire.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,339,-79.04676818847656,-74.160888671875,0
That mountain was tough to lift.,That mountain was unlikely to lift.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,340,-39.171627044677734,-45.19840621948242,1
Dawn is fun to reference.,Dawn is apt to reference.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,341,-43.58976745605469,-47.69709014892578,1
Cynthia isn't exciting to care for.,Cynthia isn't likely to care for.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,342,-67.60327911376953,-64.86763000488281,0
Diana's son isn't fun to conceal.,Diana's son isn't about to conceal.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,343,-59.68165588378906,-58.160789489746094,0
Many people were enjoyable to talk to.,Many people were soon to talk to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,344,-34.89934158325195,-31.736452102661133,0
Raymond wasn't pleasant to talk to.,Raymond wasn't unlikely to talk to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,345,-43.971405029296875,-46.04375457763672,1
Some public park was tough to bike to.,Some public park was about to bike to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,346,-50.98355484008789,-49.837581634521484,0
Heidi's nieces weren't exciting to work with.,Heidi's nieces weren't unlikely to work with.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,347,-73.67294311523438,-75.75688171386719,1
Closets weren't exciting to arrive at.,Closets weren't unlikely to arrive at.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,348,-52.80564880371094,-56.453834533691406,1
The senators are boring to cure.,The senators are soon to cure.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,349,-40.522377014160156,-43.41244888305664,1
Cheryl's tutor was irritating to listen to.,Cheryl's tutor was soon to listen to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,350,-74.16748809814453,-71.17588806152344,0
This dancer is enjoyable to argue about.,This dancer is certain to argue about.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,351,-44.71875762939453,-39.86009979248047,0
This college campus wasn't interesting to arrive at.,This college campus wasn't bound to arrive at.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,352,-54.51748275756836,-56.136817932128906,1
Some drivers weren't interesting to complain about.,Some drivers weren't bound to complain about.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,353,-45.825347900390625,-45.171302795410156,0
Carlos's classmate wasn't ready to reference.,Carlos's classmate wasn't certain to reference.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,354,-53.87782287597656,-58.1085319519043,1
Winston Churchill wasn't hard to listen to.,Winston Churchill wasn't bound to listen to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,355,-46.872196197509766,-51.852203369140625,1
Rhonda's grandmothers aren't hard work to escape from.,Rhonda's grandmothers aren't bound to escape from.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,356,-71.40145111083984,-66.03260803222656,0
The restaurant isn't unpleasant to drop by.,The restaurant isn't likely to drop by.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,357,-47.171356201171875,-43.593238830566406,0
A public park is hard to drive to.,A public park is sure to drive to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,358,-49.466407775878906,-57.14891052246094,1
That grocery store wasn't irritating to drop by.,That grocery store wasn't likely to drop by.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,359,-61.47760009765625,-56.880794525146484,0
Edward isn't boring to listen to.,Edward isn't apt to listen to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,360,-34.61737823486328,-33.760826110839844,0
A closet isn't hard to arrive at.,A closet isn't certain to arrive at.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,361,-48.493927001953125,-54.251121520996094,1
The Borgias' ex-girlfriends were difficult to work with.,The Borgias' ex-girlfriends were bound to work with.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,362,-84.53425598144531,-86.1329574584961,1
Every mall isn't exciting to drop by.,Every mall isn't soon to drop by.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,363,-47.46855926513672,-50.86771774291992,1
Claire's grandmothers were hard work to argue about.,Claire's grandmothers were soon to argue about.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,364,-58.912078857421875,-55.386634826660156,0
Derek wasn't hard work to respect.,Derek wasn't apt to respect.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,365,-53.94278335571289,-52.53685760498047,0
An essay wasn't difficult to disagree with.,An essay wasn't certain to disagree with.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,366,-45.44977951049805,-49.49520492553711,1
Raymond is irritating to conceal.,Raymond is unlikely to conceal.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,367,-42.30694580078125,-41.80837631225586,0
Debra wasn't hard work to talk to.,Debra wasn't unlikely to talk to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,368,-42.86849594116211,-41.65810012817383,0
Christopher was tough to cure.,Christopher was bound to cure.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,369,-26.7501220703125,-28.5374698638916,1
Skirts are annoying to wear.,Skirts are soon to wear.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,370,-41.56007385253906,-42.33802795410156,1
A lot of pants were tough to reveal.,A lot of pants were unlikely to reveal.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,371,-56.85938262939453,-62.072021484375,1
That art gallery wasn't easy to arrive at.,That art gallery wasn't certain to arrive at.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,372,-56.880889892578125,-61.374916076660156,1
Some high school isn't interesting to walk through.,Some high school isn't sure to walk through.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,373,-43.210792541503906,-43.380653381347656,1
This teenager's nephew is enjoyable to scare.,This teenager's nephew is sure to scare.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,374,-56.270362854003906,-50.504093170166016,0
Libraries aren't annoying to go to.,Libraries aren't apt to go to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,375,-51.122955322265625,-50.24479675292969,0
Joseph wasn't annoying to fire.,Joseph wasn't likely to fire.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,376,-34.382179260253906,-30.234668731689453,0
The Great Lakes aren't irritating to bike to.,The Great Lakes aren't soon to bike to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,377,-60.96903610229492,-61.9107780456543,1
Some patients' mentee was exciting to conceal.,Some patients' mentee was about to conceal.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,378,-75.51614379882812,-70.55738830566406,0
Winston Churchill's friends aren't unpleasant to return to.,Winston Churchill's friends aren't about to return to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,379,-67.97200775146484,-61.850914001464844,0
Most cafes weren't ready to bike to.,Most cafes weren't likely to bike to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,380,-51.64845275878906,-54.864097595214844,1
Carl was hard to work with.,Carl was soon to work with.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,381,-24.46173667907715,-31.428680419921875,1
Kenneth's contractors were difficult to return to.,Kenneth's contractors were bound to return to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,382,-58.94350814819336,-61.18444061279297,1
Christine is ready to listen to.,Christine is certain to listen to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,383,-29.913360595703125,-36.772979736328125,1
Tracy's best friends aren't hard to return to.,Tracy's best friends aren't unlikely to return to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,384,-50.51966094970703,-59.69817352294922,1
A lot of drivers' daughter wasn't hard work to complain about.,A lot of drivers' daughter wasn't certain to complain about.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,385,-85.72047424316406,-81.3577880859375,0
These people weren't boring to reference.,These people weren't about to reference.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,386,-37.326011657714844,-32.47846603393555,0
Deanna is irritating to cure.,Deanna is bound to cure.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,387,-49.810089111328125,-45.36589813232422,0
Bill wasn't fun to scare.,Bill wasn't sure to scare.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,388,-30.632686614990234,-31.163393020629883,1
Most mountains are hard work to bike to.,Most mountains are likely to bike to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,389,-47.64845275878906,-42.01393508911133,0
Some hill wasn't exciting to go to.,Some hill wasn't unlikely to go to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,390,-44.267913818359375,-47.11016082763672,1
Cheryl is enjoyable to cure.,Cheryl is about to cure.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,391,-59.53557205200195,-50.54302215576172,0
A lot of nieces of a child aren't difficult to respect.,A lot of nieces of a child aren't sure to respect.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,392,-89.7663803100586,-90.29659271240234,1
A mall is difficult to walk through.,A mall is apt to walk through.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,393,-43.43365478515625,-50.247779846191406,1
Some cashier wasn't difficult to fire.,Some cashier wasn't apt to fire.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,394,-49.73040771484375,-55.33026123046875,1
Carla isn't pleasant to conceal.,Carla isn't unlikely to conceal.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,395,-45.95231246948242,-47.56539535522461,1
Michael isn't easy to fire.,Michael isn't about to fire.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,396,-30.594562530517578,-28.98436737060547,0
Theodore's niece was irritating to care for.,Theodore's niece was certain to care for.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,397,-64.12848663330078,-60.195030212402344,0
A lot of libraries aren't fun to walk through.,A lot of libraries aren't apt to walk through.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,398,-62.271583557128906,-67.35140991210938,1
Caroline isn't ready to conceal.,Caroline isn't sure to conceal.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,399,-39.39636993408203,-42.41253662109375,1
Sarah's ex-boyfriend was annoying to listen to.,Sarah's ex-boyfriend was sure to listen to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,400,-61.542076110839844,-56.74779510498047,0
Andrew is pleasant to return to.,Andrew is apt to return to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,401,-33.449867248535156,-32.640159606933594,0
Every report wasn't ready to complain about.,Every report wasn't soon to complain about.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,402,-41.58976745605469,-49.50629806518555,1
Amelia is exciting to cure.,Amelia is unlikely to cure.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,403,-41.822879791259766,-43.63833236694336,1
Patrick is unpleasant to conceal.,Patrick is certain to conceal.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,404,-34.14720916748047,-33.749351501464844,0
Those banks were fun to walk through.,Those banks were about to walk through.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,405,-36.755096435546875,-35.05168914794922,0
Ella was interesting to work with.,Ella was soon to work with.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,406,-45.56135177612305,-48.98590850830078,1
Bill wasn't easy to reveal.,Bill wasn't unlikely to reveal.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,407,-31.71487045288086,-38.873287200927734,1
Amelia is tough to scare.,Amelia is about to scare.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,408,-38.09907913208008,-37.66650390625,0
Most hills weren't irritating to arrive at.,Most hills weren't sure to arrive at.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,409,-49.81135559082031,-46.74707794189453,0
Some women aren't enjoyable to care for.,Some women aren't bound to care for.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,410,-40.96940612792969,-34.99010467529297,0
Paul's brother is boring to boast about.,Paul's brother is about to boast about.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,411,-51.767669677734375,-47.000205993652344,0
Brenda is annoying to conceal.,Brenda is likely to conceal.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,412,-34.73810958862305,-30.570682525634766,0
Brett's oncologist was interesting to listen to.,Brett's oncologist was apt to listen to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,413,-80.92097473144531,-84.5283432006836,1
All blouses aren't easy to wear.,All blouses aren't unlikely to wear.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,414,-43.9693717956543,-52.05974197387695,1
Theresa wasn't irritating to return to.,Theresa wasn't sure to return to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,415,-48.744930267333984,-44.354835510253906,0
