sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_prob,bad_prob,correct
Every fish was there upsetting Jennifer.,There was every fish upsetting Jennifer.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,240,-48.06884765625,-49.77414321899414,1
Every lamp was there wasting away.,There was every lamp wasting away.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,241,-44.124542236328125,-46.75389862060547,1
Each patient was there speaking up.,There was each patient speaking up.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,242,-36.80171203613281,-42.41645050048828,1
Each restaurant isn't there alarming Chad.,There isn't each restaurant alarming Chad.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,243,-51.77684020996094,-58.585296630859375,1
Each school is there discovering every lamp to brighten.,There is each school discovering every lamp to brighten.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,244,-73.32610321044922,-80.51946258544922,1
All children were there begging a friend of Rose to kiss Janet.,There were all children begging a friend of Rose to kiss Janet.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,245,-78.5713882446289,-80.40678405761719,1
Every cup isn't there bothering Gerald.,There isn't every cup bothering Gerald.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,246,-49.75749969482422,-52.94609832763672,1
Every lake wasn't there confusing Holly.,There wasn't every lake confusing Holly.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,247,-55.66058349609375,-58.42097091674805,1
All pies are there blackening.,There are all pies blackening.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,248,-41.41297149658203,-41.417396545410156,1
Every plate wasn't there hurting Veronica.,There wasn't every plate hurting Veronica.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,249,-49.085384368896484,-53.82543182373047,1
Every bird is there finding some water.,There is every bird finding some water.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,250,-39.60464096069336,-42.96367645263672,1
Most girls are there figuring out who could tour the cafes.,There are most girls figuring out who could tour the cafes.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,251,-70.89960479736328,-73.0081787109375,1
Most actors are there wearing glasses.,There are most actors wearing glasses.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,252,-38.42195129394531,-40.35206604003906,1
Most peppers were there going bad.,There were most peppers going bad.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,253,-35.52045440673828,-39.71778869628906,1
Each photograph was there stunning Amelia.,There was each photograph stunning Amelia.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,254,-46.63202667236328,-53.976444244384766,1
All waiters weren't there alarming Nina.,There weren't all waiters alarming Nina.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,255,-67.00596618652344,-68.66571044921875,1
Most men are there boring guys.,There are most men boring guys.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,256,-32.83148956298828,-35.76811599731445,1
Every committee was there succeeding.,There was every committee succeeding.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,257,-34.1260986328125,-36.878292083740234,1
Each book is there annoying Tanya.,There is each book annoying Tanya.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,258,-48.92124938964844,-57.99040222167969,1
All icicles aren't there disappearing.,There aren't all icicles disappearing.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,259,-50.53242874145508,-51.43572998046875,1
All windows aren't there distracting Kristin.,There aren't all windows distracting Kristin.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,260,-55.55195999145508,-60.80634307861328,1
Most trucks weren't there accelerating.,There weren't most trucks accelerating.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,261,-39.00570297241211,-42.92230987548828,1
All grandsons of Aaron were there disappearing.,There were all grandsons of Aaron disappearing.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,262,-72.54646301269531,-67.52672576904297,0
Most senators weren't there fighting.,There weren't most senators fighting.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,263,-40.07984161376953,-41.11219787597656,1
Every book about Harvard University was there confusing that cashier.,There was every book about Harvard University confusing that cashier.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,264,-78.61000061035156,-81.93478393554688,1
All teenagers weren't there considering Julia to sing.,There weren't all teenagers considering Julia to sing.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,265,-64.05929565429688,-66.79499816894531,1
Each cake isn't there distracting every teenager.,There isn't each cake distracting every teenager.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,266,-54.77149963378906,-62.703277587890625,1
Each library isn't there hurting Michael.,There isn't each library hurting Michael.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,267,-44.74739074707031,-51.36518859863281,1
Every grandfather of Deborah wasn't there encouraging Katherine to drink.,There wasn't every grandfather of Deborah encouraging Katherine to drink.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,268,-84.96900939941406,-87.04048156738281,1
Most bananas were there charring.,There were most bananas charring.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,269,-44.34560775756836,-45.16416931152344,1
All reports are there scaring Roger.,There are all reports scaring Roger.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,270,-49.312164306640625,-49.17216873168945,0
Each college campus is there appearing.,There is each college campus appearing.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,271,-38.594295501708984,-46.77177429199219,1
All shows about the Impressionists are there upsetting Thomas.,There are all shows about the Impressionists upsetting Thomas.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,272,-80.175048828125,-80.44248962402344,1
Each muffin wasn't there blackening.,There wasn't each muffin blackening.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,273,-51.44719314575195,-54.472286224365234,1
Every popsicle isn't there worrying every man.,There isn't every popsicle worrying every man.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,274,-68.62877655029297,-70.54229736328125,1
Each play about the Lutherans isn't there bothering Deanna.,There isn't each play about the Lutherans bothering Deanna.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,275,-87.68165588378906,-92.16032409667969,1
Each casserole was there existing.,There was each casserole existing.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,276,-54.01052474975586,-58.3503303527832,1
Each mirror wasn't there confusing that dancer.,There wasn't each mirror confusing that dancer.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,277,-55.680870056152344,-61.96339416503906,1
All eyes were there impressing girls.,There were all eyes impressing girls.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,278,-48.16596984863281,-48.803199768066406,1
Most pants weren't there twisting.,There weren't most pants twisting.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,279,-42.73243713378906,-42.73106384277344,0
Every shawl is there flattening.,There is every shawl flattening.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,280,-60.49358367919922,-59.249267578125,0
Most essays aren't there upsetting every company.,There aren't most essays upsetting every company.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,281,-51.32049560546875,-56.47995376586914,1
All grocery stores are there disgusting Melanie.,There are all grocery stores disgusting Melanie.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,282,-54.933555603027344,-56.14741134643555,1
Most windows were there worrying the Impressionists.,There were most windows worrying the Impressionists.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,283,-65.44159698486328,-67.52822875976562,1
All cousins of Noah are there profiting.,There are all cousins of Noah profiting.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,284,-67.54802703857422,-60.105228424072266,0
Most pictures are there vanishing.,There are most pictures vanishing.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,285,-32.55426788330078,-32.96269226074219,1
Most cakes are there blackening.,There are most cakes blackening.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,286,-40.26005554199219,-40.5867919921875,1
All waiters aren't there yawning.,There aren't all waiters yawning.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,287,-58.444950103759766,-61.57413864135742,1
Most eggplants were there wasting away.,There were most eggplants wasting away.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,288,-58.18147277832031,-60.33180236816406,1
Every story about Harvard University wasn't there astounding those patients.,There wasn't every story about Harvard University astounding those patients.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,289,-78.33682250976562,-83.09832763671875,1
Most tomatoes were there going bad.,There were most tomatoes going bad.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,290,-35.867889404296875,-39.32878494262695,1
Every unicycle was there turning.,There was every unicycle turning.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,291,-47.12862777709961,-44.1510124206543,0
All lights aren't there looking like pictures.,There aren't all lights looking like pictures.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,292,-45.18248748779297,-46.307456970214844,1
All cucumbers weren't there disgusting Wendy.,There weren't all cucumbers disgusting Wendy.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,293,-67.02407836914062,-69.13691711425781,1
Every drawing was there vanishing.,There was every drawing vanishing.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,294,-38.57080841064453,-39.44244384765625,1
Each window was there appearing.,There was each window appearing.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,295,-33.51345443725586,-38.81452941894531,1
Each guest is there managing to clean the chair.,There is each guest managing to clean the chair.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,296,-57.091651916503906,-62.66105651855469,1
Every actor is there learning what ripens.,There is every actor learning what ripens.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,297,-55.66321563720703,-60.36647033691406,1
Most pictures of most books were there hurting Kirsten.,There were most pictures of most books hurting Kirsten.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,298,-67.38176727294922,-67.80934143066406,1
Every bike is there existing.,There is every bike existing.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,299,-34.7636833190918,-35.526851654052734,1
All libraries were there failing to help Gary.,There were all libraries failing to help Gary.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,300,-57.76111602783203,-60.50685119628906,1
Each light is there wasting away.,There is each light wasting away.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,301,-40.814048767089844,-45.03788757324219,1
Most girls are there remembering what frays.,There are most girls remembering what frays.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,302,-51.13123321533203,-53.722869873046875,1
All skateboards are there rolling.,There are all skateboards rolling.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,303,-44.50460433959961,-43.03568649291992,0
All shirts were there scaring the child.,There were all shirts scaring the child.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,304,-46.65251159667969,-48.59260177612305,1
Most men are there continuing to react.,There are most men continuing to react.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,305,-38.99392318725586,-41.59608840942383,1
Each driver is there studying.,There is each driver studying.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,306,-32.674163818359375,-36.8362922668457,1
Each photograph wasn't there wasting away.,There wasn't each photograph wasting away.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,307,-47.13726806640625,-53.028568267822266,1
All doctors are there spinning around.,There are all doctors spinning around.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,308,-37.82936096191406,-36.947959899902344,0
Every woman was there failing to chat.,There was every woman failing to chat.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,309,-38.51814651489258,-41.77906036376953,1
Every dancer is there stretching.,There is every dancer stretching.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,310,-34.9793701171875,-36.53788375854492,1
Each print of the patient isn't there shocking Raymond.,There isn't each print of the patient shocking Raymond.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,311,-64.55929565429688,-71.96186065673828,1
All movie theaters aren't there impressing libraries.,There aren't all movie theaters impressing libraries.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,312,-69.30157470703125,-68.8553466796875,0
Most teenagers weren't there arguing.,There weren't most teenagers arguing.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,313,-34.557777404785156,-36.87738800048828,1
Every slope wasn't there wasting away.,There wasn't every slope wasting away.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,314,-49.011810302734375,-52.89678955078125,1
All waitresses are there donating.,There are all waitresses donating.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,315,-53.87340545654297,-48.45894241333008,0
Each banana isn't there growing.,There isn't each banana growing.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,316,-37.67202377319336,-42.985137939453125,1
Every hill was there annoying Judy.,There was every hill annoying Judy.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,317,-47.38066864013672,-50.84452819824219,1
Each print of Amanda is there shocking some ladies.,There is each print of Amanda shocking some ladies.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,318,-68.81314086914062,-74.05992889404297,1
Every hat isn't there confusing Renee.,There isn't every hat confusing Renee.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,319,-61.31275939941406,-63.10079574584961,1
Most stairs weren't there appearing.,There weren't most stairs appearing.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,320,-38.04135513305664,-40.77223205566406,1
All peppers are there existing.,There are all peppers existing.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,321,-35.05870056152344,-34.878299713134766,0
Most patients are there saluting.,There are most patients saluting.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,322,-40.92450714111328,-42.968204498291016,1
Each window wasn't there distracting Stephanie.,There wasn't each window distracting Stephanie.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,323,-53.12145233154297,-58.27779769897461,1
All sisters of a boy aren't there corresponding.,There aren't all sisters of a boy corresponding.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,324,-61.14384078979492,-60.143253326416016,0
Most plays about Harvard University were there confusing Randolf.,There were most plays about Harvard University confusing Randolf.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,325,-85.18949890136719,-84.46371459960938,0
Every senator isn't there anticipating Sonia to bake.,There isn't every senator anticipating Sonia to bake.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,326,-73.29338073730469,-79.21524810791016,1
Most friends of Vincent are there failing to blink.,There are most friends of Vincent failing to blink.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,327,-62.570430755615234,-59.70209503173828,0
All grandmothers of Christina aren't there imploring Christina to talk.,There aren't all grandmothers of Christina imploring Christina to talk.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,328,-99.44271087646484,-99.95248413085938,1
All reports about the Borgias are there aggravating some organizations.,There are all reports about the Borgias aggravating some organizations.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,329,-85.3060302734375,-82.55845642089844,0
Most cars aren't there distracting Randolf.,There aren't most cars distracting Randolf.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,330,-58.57579803466797,-64.09615325927734,1
Every chair was there astounding Jill.,There was every chair astounding Jill.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,331,-49.69552993774414,-53.772621154785156,1
All slopes weren't there distracting Sonia.,There weren't all slopes distracting Sonia.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,332,-58.06207275390625,-60.63207244873047,1
Each play about the Lutherans wasn't there disagreeing.,There wasn't each play about the Lutherans disagreeing.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,333,-75.60027313232422,-82.13011169433594,1
Most essays were there confusing that cashier.,There were most essays confusing that cashier.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,334,-62.17732238769531,-63.7299919128418,1
All organizations were there wanting to admire Kathleen.,There were all organizations wanting to admire Kathleen.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,335,-54.75407409667969,-55.975704193115234,1
Most movies about music were there aggravating April.,There were most movies about music aggravating April.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,336,-60.23417663574219,-59.692874908447266,0
Every book about Galileo was there wasting away.,There was every book about Galileo wasting away.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,337,-61.095909118652344,-63.96383285522461,1
Every play wasn't there disagreeing.,There wasn't every play disagreeing.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,338,-43.04770278930664,-47.12913513183594,1
Every pie isn't there blackening.,There isn't every pie blackening.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,339,-45.77118682861328,-48.03724670410156,1
Each door is there boring Stacy.,There is each door boring Stacy.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,340,-42.63151550292969,-47.85826873779297,1
All glaciers aren't there worrying that company.,There aren't all glaciers worrying that company.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,341,-53.95075225830078,-56.64297103881836,1
Every coat wasn't there alarming Kayla.,There wasn't every coat alarming Kayla.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,342,-64.33294677734375,-67.62279510498047,1
All pictures of the drawing are there distracting all customers.,There are all pictures of the drawing distracting all customers.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,343,-65.42011260986328,-62.4470100402832,0
All snakes were there coming here.,There were all snakes coming here.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,344,-33.18149185180664,-32.1169548034668,0
Every skateboard wasn't there disappearing.,There wasn't every skateboard disappearing.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,345,-48.652408599853516,-50.95716094970703,1
Most doors weren't there astounding Marie.,There weren't most doors astounding Marie.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,346,-57.35907745361328,-59.893646240234375,1
Each customer is there continuing to play.,There is each customer continuing to play.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,347,-39.47029113769531,-44.091285705566406,1
Every grandfather of Jeffrey isn't there hurting Ruth.,There isn't every grandfather of Jeffrey hurting Ruth.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,348,-69.93670654296875,-73.70896911621094,1
Every restaurant isn't there bothering Gregory.,There isn't every restaurant bothering Gregory.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,349,-46.841407775878906,-50.557533264160156,1
Every car was there appearing.,There was every car appearing.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,350,-27.948932647705078,-31.72959327697754,1
Each grocery store wasn't there confusing Douglas.,There wasn't each grocery store confusing Douglas.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,351,-59.87406921386719,-66.42329406738281,1
Each snake is there disturbing Carolyn.,There is each snake disturbing Carolyn.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,352,-46.74138641357422,-53.340904235839844,1
Each senator was there obligating Diana's partners to argue.,There was each senator obligating Diana's partners to argue.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,353,-79.84910583496094,-86.98596954345703,1
Most essays about science are there disagreeing with Janet.,There are most essays about science disagreeing with Janet.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,354,-77.06336212158203,-73.78733825683594,0
Each friend of Angela wasn't there cleaning the malls.,There wasn't each friend of Angela cleaning the malls.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,355,-66.22140502929688,-71.75987243652344,1
Each guest is there exercising.,There is each guest exercising.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,356,-36.28915786743164,-40.353759765625,1
All waiters were there studying.,There were all waiters studying.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,357,-44.89971160888672,-44.82769012451172,0
Each waitress was there anticipating Keith to insult most guys.,There was each waitress anticipating Keith to insult most guys.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,358,-90.0936050415039,-96.6878890991211,1
Most skateboards weren't there astounding Mary.,There weren't most skateboards astounding Mary.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,359,-68.6598129272461,-69.92214965820312,1
Most organizations were there selling these blouses.,There were most organizations selling these blouses.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,360,-47.57117462158203,-51.598388671875,1
All universities weren't there scaring Meredith.,There weren't all universities scaring Meredith.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,361,-52.822837829589844,-54.25785827636719,1
Most universities weren't there persuading Kristin to stand up.,There weren't most universities persuading Kristin to stand up.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,362,-87.38758850097656,-91.1795654296875,1
Each horse is there shocking Kayla.,There is each horse shocking Kayla.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,363,-57.73151779174805,-61.04322814941406,1
Each muffin is there baking.,There is each muffin baking.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,364,-39.93651580810547,-44.375694274902344,1
All schools were there praising Peter.,There were all schools praising Peter.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,365,-47.79974365234375,-50.03658676147461,1
All couches were there disgusting Scott.,There were all couches disgusting Scott.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,366,-54.24019241333008,-55.51439666748047,1
Each truck wasn't there looking like every drawing.,There wasn't each truck looking like every drawing.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,367,-55.090816497802734,-62.53521728515625,1
Every adult isn't there kissing Andrea.,There isn't every adult kissing Andrea.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,368,-52.03936767578125,-53.22532653808594,1
Every couch is there distracting schools.,There is every couch distracting schools.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,369,-43.00648880004883,-44.93901824951172,1
Each vase wasn't there confusing Beth.,There wasn't each vase confusing Beth.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,370,-62.50353240966797,-65.15330505371094,1
Each chair is there falling.,There is each chair falling.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,371,-33.69059753417969,-38.86781692504883,1
Most teachers are there ascending that hill.,There are most teachers ascending that hill.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,372,-47.568572998046875,-49.71110534667969,1
Most granddaughters of this lady are there conferring.,There are most granddaughters of this lady conferring.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,373,-87.48855590820312,-82.86286926269531,0
Most cats were there scaring Tamara.,There were most cats scaring Tamara.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,374,-54.681861877441406,-56.831295013427734,1
Every child was there preventing this car from disappearing.,There was every child preventing this car from disappearing.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,375,-59.216796875,-62.14835739135742,1
Each drawing was there astounding Larry.,There was each drawing astounding Larry.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,376,-54.20065689086914,-57.76570510864258,1
Each turtle is there embarrassing Sharon.,There is each turtle embarrassing Sharon.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,377,-48.59916687011719,-54.531349182128906,1
Every university wasn't there meeting.,There wasn't every university meeting.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,378,-33.14316940307617,-35.51189422607422,1
All eggplants were there blackening.,There were all eggplants blackening.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,379,-57.29637145996094,-58.49028778076172,1
Every drawing wasn't there aggravating Pamela.,There wasn't every drawing aggravating Pamela.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,380,-59.58936309814453,-63.030250549316406,1
All bananas are there shocking Rose.,There are all bananas shocking Rose.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,381,-46.472740173339844,-47.46084213256836,1
Every father of Walter wasn't there littering.,There wasn't every father of Walter littering.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,382,-60.95341491699219,-64.414306640625,1
Each sweater was there drying.,There was each sweater drying.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,383,-36.98754119873047,-41.20099639892578,1
All lakes aren't there impressing Lawrence.,There aren't all lakes impressing Lawrence.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,384,-54.19376754760742,-59.56327438354492,1
Every waiter isn't there going to some cafe.,There isn't every waiter going to some cafe.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,385,-51.134368896484375,-54.86775207519531,1
All cousins of Brian aren't there sighing.,There aren't all cousins of Brian sighing.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,386,-61.98410415649414,-60.47663879394531,0
Most closets were there alarming Stephanie.,There were most closets alarming Stephanie.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,387,-56.987117767333984,-58.93149185180664,1
All glasses were there distracting Kristen.,There were all glasses distracting Kristen.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,388,-49.619529724121094,-51.9072380065918,1
Every actress wasn't there thinking Carolyn hides every student.,There wasn't every actress thinking Carolyn hides every student.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,389,-77.02152252197266,-82.65270233154297,1
All waiters were there existing.,There were all waiters existing.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,390,-48.40726089477539,-48.06901550292969,0
Each play wasn't there disturbing Meredith.,There wasn't each play disturbing Meredith.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,391,-48.93701934814453,-54.96602249145508,1
Every pedestrian is there obligating some cashier to examine that newspaper article.,There is every pedestrian obligating some cashier to examine that newspaper article.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,392,-103.6670913696289,-104.96955871582031,1
All windows are there closing.,There are all windows closing.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,393,-31.83041763305664,-31.93225860595703,1
Most tomatoes aren't there impressing customers.,There aren't most tomatoes impressing customers.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,394,-53.053443908691406,-56.8088493347168,1
All lakes are there alarming Irene.,There are all lakes alarming Irene.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,395,-56.635963439941406,-57.162933349609375,1
Most essays weren't there impressing Dan.,There weren't most essays impressing Dan.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,396,-59.54576873779297,-63.338558197021484,1
Each candle isn't there falling.,There isn't each candle falling.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,397,-41.228614807128906,-43.968929290771484,1
All skateboards were there rusting.,There were all skateboards rusting.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,398,-52.4723014831543,-51.03462600708008,0
Most ladders were there distracting Jesus.,There were most ladders distracting Jesus.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,399,-57.33603286743164,-56.44521713256836,0
Every fork was there disturbing Phillip.,There was every fork disturbing Phillip.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,400,-48.91102600097656,-54.19605255126953,1
Every show about Jesus wasn't there shocking Eric.,There wasn't every show about Jesus shocking Eric.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,401,-64.974365234375,-67.21809387207031,1
Each play wasn't there distracting Gary.,There wasn't each play distracting Gary.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,402,-52.230567932128906,-57.34747314453125,1
Every blouse wasn't there looking like most drawings.,There wasn't every blouse looking like most drawings.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,403,-66.82452392578125,-69.59800720214844,1
Most closets aren't there shocking most pedestrians.,There aren't most closets shocking most pedestrians.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,404,-64.71722412109375,-66.73588562011719,1
Most doors weren't there existing.,There weren't most doors existing.,semantics,quantifiers,existential_there_quantifiers_2,True,False,False,False,405,-39.366180419921875,-39.569889068603516,1
