sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_prob,bad_prob,correct
Most actors aren't loved by some teacher.,Most actors aren't loved by some steps.,syntax,s-selection,animate_subject_passive,True,True,False,False,239,-47.96314239501953,-46.273841857910156,0
The library was run around by some cashier.,The library was run around by some sweater.,syntax,s-selection,animate_subject_passive,True,True,False,False,240,-56.12371826171875,-50.712928771972656,0
Mary wasn't referenced by the waiter.,Mary wasn't referenced by the governments.,syntax,s-selection,animate_subject_passive,True,True,False,False,241,-40.536293029785156,-39.20707702636719,0
The Clintons aren't found by the senator.,The Clintons aren't found by the casserole.,syntax,s-selection,animate_subject_passive,True,True,False,False,242,-53.80817794799805,-67.59928894042969,1
Bradley is complained about by some guest.,Bradley is complained about by some shawls.,syntax,s-selection,animate_subject_passive,True,True,False,False,243,-49.500938415527344,-61.69944763183594,1
These grocery stores aren't walked through by the pedestrians.,These grocery stores aren't walked through by the dog.,syntax,s-selection,animate_subject_passive,True,True,False,False,244,-62.139244079589844,-58.223533630371094,0
Dawn wasn't talked about by some driver.,Dawn wasn't talked about by some paralyses.,syntax,s-selection,animate_subject_passive,True,True,False,False,245,-60.37291717529297,-76.04736328125,1
Aaron was argued about by some dancers.,Aaron was argued about by some cars.,syntax,s-selection,animate_subject_passive,True,True,False,False,246,-47.292423248291016,-42.91496276855469,0
Brenda is helped by some child.,Brenda is helped by some plate.,syntax,s-selection,animate_subject_passive,True,True,False,False,247,-33.420108795166016,-37.153724670410156,1
Tonya wasn't cared for by some senator.,Tonya wasn't cared for by some shawls.,syntax,s-selection,animate_subject_passive,True,True,False,False,248,-54.79859161376953,-67.05303955078125,1
That vase is broken by some boys.,That vase is broken by some dog.,syntax,s-selection,animate_subject_passive,True,True,False,False,249,-47.76427459716797,-48.091773986816406,1
Samantha wasn't admired by the waitresses.,Samantha wasn't admired by the radii.,syntax,s-selection,animate_subject_passive,True,True,False,False,250,-73.29973602294922,-72.02799987792969,0
Douglas wasn't forgotten by the cashiers.,Douglas wasn't forgotten by the mouth.,syntax,s-selection,animate_subject_passive,True,True,False,False,251,-56.47676086425781,-47.88261413574219,0
Renee wasn't worked with by some adult.,Renee wasn't worked with by some bread.,syntax,s-selection,animate_subject_passive,True,True,False,False,252,-58.8712158203125,-55.54946517944336,0
Some photograph isn't researched by the patients.,Some photograph isn't researched by the candle.,syntax,s-selection,animate_subject_passive,True,True,False,False,253,-52.97630310058594,-56.05156707763672,1
Some mountains weren't ascended by some alumni.,Some mountains weren't ascended by some ladder.,syntax,s-selection,animate_subject_passive,True,True,False,False,254,-58.86821746826172,-57.29098892211914,0
Pamela was revealed by some teenagers.,Pamela was revealed by some hat.,syntax,s-selection,animate_subject_passive,True,True,False,False,255,-56.50090026855469,-59.38853454589844,1
Gary is worked with by the woman.,Gary is worked with by the play.,syntax,s-selection,animate_subject_passive,True,True,False,False,256,-38.09654235839844,-37.00942611694336,0
Those schools are passed by the adults.,Those schools are passed by the newspaper article.,syntax,s-selection,animate_subject_passive,True,True,False,False,257,-33.66664123535156,-43.36162567138672,1
Every mountain is biked to by the women.,Every mountain is biked to by the gloves.,syntax,s-selection,animate_subject_passive,True,True,False,False,258,-54.93240737915039,-56.583343505859375,1
Many movies aren't hated by the children.,Many movies aren't hated by the sketch.,syntax,s-selection,animate_subject_passive,True,True,False,False,259,-38.54240798950195,-44.66713333129883,1
Alice wasn't admired by the boys.,Alice wasn't admired by the ladder.,syntax,s-selection,animate_subject_passive,True,True,False,False,260,-36.53132629394531,-39.600318908691406,1
Grace wasn't hugged by the actor.,Grace wasn't hugged by the movies.,syntax,s-selection,animate_subject_passive,True,True,False,False,261,-47.69975280761719,-43.015045166015625,0
Every newspaper article isn't scanned by the people.,Every newspaper article isn't scanned by the hamsters.,syntax,s-selection,animate_subject_passive,True,True,False,False,262,-52.60310363769531,-62.60466766357422,1
Every cashier isn't hated by the man.,Every cashier isn't hated by the tomato.,syntax,s-selection,animate_subject_passive,True,True,False,False,263,-59.285587310791016,-62.8924560546875,1
These teachers aren't admired by the alumnus.,These teachers aren't admired by the casseroles.,syntax,s-selection,animate_subject_passive,True,True,False,False,264,-61.986610412597656,-60.06280517578125,0
Every dancer is described by the waitresses.,Every dancer is described by the projector.,syntax,s-selection,animate_subject_passive,True,True,False,False,265,-55.046592712402344,-43.128082275390625,0
That fish is taken by some teenagers.,That fish is taken by some shoes.,syntax,s-selection,animate_subject_passive,True,True,False,False,266,-43.25010681152344,-42.9239616394043,0
Teresa wasn't seen by some guest.,Teresa wasn't seen by some windows.,syntax,s-selection,animate_subject_passive,True,True,False,False,267,-53.33837127685547,-49.989097595214844,0
Many college campuses were walked through by some children.,Many college campuses were walked through by some sheep.,syntax,s-selection,animate_subject_passive,True,True,False,False,268,-57.07868576049805,-62.346893310546875,1
This mall isn't walked through by some pedestrian.,This mall isn't walked through by some pictures.,syntax,s-selection,animate_subject_passive,True,True,False,False,269,-61.092247009277344,-56.48148727416992,0
Some closets weren't fled from by some cashier.,Some closets weren't fled from by some face.,syntax,s-selection,animate_subject_passive,True,True,False,False,270,-76.25484466552734,-67.6500473022461,0
Some boy isn't revealed by some senators.,Some boy isn't revealed by some diagnosis.,syntax,s-selection,animate_subject_passive,True,True,False,False,271,-57.70255661010742,-53.197532653808594,0
This restaurant is driven to by some teachers.,This restaurant is driven to by some ellipses.,syntax,s-selection,animate_subject_passive,True,True,False,False,272,-48.00213623046875,-70.29209899902344,1
The cafes weren't gone to by some student.,The cafes weren't gone to by some horse.,syntax,s-selection,animate_subject_passive,True,True,False,False,273,-57.327030181884766,-58.786415100097656,1
Dana is observed by some student.,Dana is observed by some sketch.,syntax,s-selection,animate_subject_passive,True,True,False,False,274,-50.890384674072266,-53.89579391479492,1
Rhonda wasn't insulted by the guy.,Rhonda wasn't insulted by the movie.,syntax,s-selection,animate_subject_passive,True,True,False,False,275,-47.92517852783203,-46.37415313720703,0
Tiffany is attacked by the adult.,Tiffany is attacked by the fungus.,syntax,s-selection,animate_subject_passive,True,True,False,False,276,-48.189414978027344,-49.414588928222656,1
Many libraries are driven to by some adult.,Many libraries are driven to by some phenomena.,syntax,s-selection,animate_subject_passive,True,True,False,False,277,-54.3822021484375,-54.05027770996094,0
That college campus was explored by the teacher.,That college campus was explored by the media.,syntax,s-selection,animate_subject_passive,True,True,False,False,278,-55.320579528808594,-52.7879638671875,0
These casseroles were noticed by some patient.,These casseroles were noticed by some dish.,syntax,s-selection,animate_subject_passive,True,True,False,False,279,-60.76943588256836,-60.30451202392578,0
Every child wasn't remembered by some guy.,Every child wasn't remembered by some windows.,syntax,s-selection,animate_subject_passive,True,True,False,False,280,-42.3287467956543,-45.949920654296875,1
That eye was found by the teachers.,That eye was found by the commentaries.,syntax,s-selection,animate_subject_passive,True,True,False,False,281,-42.20018768310547,-52.8879280090332,1
Paula was described by the patient.,Paula was described by the bicycle.,syntax,s-selection,animate_subject_passive,True,True,False,False,282,-35.357784271240234,-37.403053283691406,1
All reports weren't scanned by the guys.,All reports weren't scanned by the photographs.,syntax,s-selection,animate_subject_passive,True,True,False,False,283,-48.363224029541016,-51.283756256103516,1
Ann wasn't worked with by some teenager.,Ann wasn't worked with by some hypotheses.,syntax,s-selection,animate_subject_passive,True,True,False,False,284,-48.95631790161133,-53.97114944458008,1
A doctor wasn't boasted about by some dancers.,A doctor wasn't boasted about by some cups.,syntax,s-selection,animate_subject_passive,True,True,False,False,285,-72.38024139404297,-71.73799133300781,0
Stories aren't scanned by some students.,Stories aren't scanned by some pie.,syntax,s-selection,animate_subject_passive,True,True,False,False,286,-54.08174133300781,-57.155982971191406,1
Some unicycles were broken by some waitresses.,Some unicycles were broken by some glass.,syntax,s-selection,animate_subject_passive,True,True,False,False,287,-78.6675796508789,-62.60734558105469,0
Rice isn't bought by some children.,Rice isn't bought by some mirrors.,syntax,s-selection,animate_subject_passive,True,True,False,False,288,-53.849178314208984,-59.77777099609375,1
Some guys weren't criticized by some person.,Some guys weren't criticized by some reports.,syntax,s-selection,animate_subject_passive,True,True,False,False,289,-41.888389587402344,-44.279693603515625,1
Those high schools aren't messed up by some doctor.,Those high schools aren't messed up by some synthesis.,syntax,s-selection,animate_subject_passive,True,True,False,False,290,-50.7617073059082,-55.58734893798828,1
The documentary wasn't examined by the adult.,The documentary wasn't examined by the association.,syntax,s-selection,animate_subject_passive,True,True,False,False,291,-50.17548370361328,-49.79142761230469,0
Naomi is loved by the dancers.,Naomi is loved by the fish.,syntax,s-selection,animate_subject_passive,True,True,False,False,292,-43.1807746887207,-39.40742492675781,0
Jodi isn't loved by the senators.,Jodi isn't loved by the brochures.,syntax,s-selection,animate_subject_passive,True,True,False,False,293,-59.553802490234375,-65.87744903564453,1
Jason isn't hired by some ladies.,Jason isn't hired by some projectors.,syntax,s-selection,animate_subject_passive,True,True,False,False,294,-43.08492660522461,-51.645973205566406,1
Every library wasn't explored by the students.,Every library wasn't explored by the plays.,syntax,s-selection,animate_subject_passive,True,True,False,False,295,-44.56425476074219,-47.89533233642578,1
Those schools aren't biked to by some senators.,Those schools aren't biked to by some box.,syntax,s-selection,animate_subject_passive,True,True,False,False,296,-65.73582458496094,-61.028663635253906,0
These rabbits are taken by some dancer.,These rabbits are taken by some birds.,syntax,s-selection,animate_subject_passive,True,True,False,False,297,-41.10481643676758,-37.44750213623047,0
James wasn't attacked by some man.,James wasn't attacked by some drawing.,syntax,s-selection,animate_subject_passive,True,True,False,False,298,-40.43686294555664,-45.94192886352539,1
Sheila is remembered by some actor.,Sheila is remembered by some plate.,syntax,s-selection,animate_subject_passive,True,True,False,False,299,-44.209136962890625,-47.14991760253906,1
These documentaries were argued about by some ladies.,These documentaries were argued about by some paralysis.,syntax,s-selection,animate_subject_passive,True,True,False,False,300,-57.81460189819336,-59.897071838378906,1
Brenda was listened to by the doctor.,Brenda was listened to by the radius.,syntax,s-selection,animate_subject_passive,True,True,False,False,301,-35.34014892578125,-37.93140411376953,1
Rivers weren't gone to by the teenagers.,Rivers weren't gone to by the print.,syntax,s-selection,animate_subject_passive,True,True,False,False,302,-57.17564392089844,-57.80423355102539,1
Peter isn't escaped from by the waitress.,Peter isn't escaped from by the axes.,syntax,s-selection,animate_subject_passive,True,True,False,False,303,-49.279930114746094,-51.44615936279297,1
Bread is cleaned by the men.,Bread is cleaned by the dogs.,syntax,s-selection,animate_subject_passive,True,True,False,False,304,-49.82837677001953,-50.40168762207031,1
Brad is forgotten by some actress.,Brad is forgotten by some skateboards.,syntax,s-selection,animate_subject_passive,True,True,False,False,305,-39.03373718261719,-47.494529724121094,1
All museums aren't driven to by the driver.,All museums aren't driven to by the couch.,syntax,s-selection,animate_subject_passive,True,True,False,False,306,-50.74846649169922,-50.495506286621094,0
Some cafe isn't messed up by some pedestrians.,Some cafe isn't messed up by some lamp.,syntax,s-selection,animate_subject_passive,True,True,False,False,307,-55.71929931640625,-55.044918060302734,0
Companies were researched by the patient.,Companies were researched by the casseroles.,syntax,s-selection,animate_subject_passive,True,True,False,False,308,-36.747169494628906,-53.04803466796875,1
Amelia wasn't watched by some people.,Amelia wasn't watched by some cars.,syntax,s-selection,animate_subject_passive,True,True,False,False,309,-44.70611572265625,-47.992671966552734,1
Denise was argued about by the senator.,Denise was argued about by the plane.,syntax,s-selection,animate_subject_passive,True,True,False,False,310,-50.1110954284668,-47.990970611572266,0
Most hills aren't ascended by some waitresses.,Most hills aren't ascended by some sheep.,syntax,s-selection,animate_subject_passive,True,True,False,False,311,-67.59326934814453,-53.686622619628906,0
Joseph is described by some adults.,Joseph is described by some glass.,syntax,s-selection,animate_subject_passive,True,True,False,False,312,-34.59840393066406,-36.12562942504883,1
The stairs are hidden by some doctor.,The stairs are hidden by some deer.,syntax,s-selection,animate_subject_passive,True,True,False,False,313,-42.951499938964844,-44.030250549316406,1
Jennifer isn't hated by the children.,Jennifer isn't hated by the documentary.,syntax,s-selection,animate_subject_passive,True,True,False,False,314,-34.89446258544922,-41.74321746826172,1
The stairs were ascended by the alumnus.,The stairs were ascended by the axis.,syntax,s-selection,animate_subject_passive,True,True,False,False,315,-58.087345123291016,-44.03953552246094,0
Every truck wasn't bought by the waiter.,Every truck wasn't bought by the jackets.,syntax,s-selection,animate_subject_passive,True,True,False,False,316,-44.458778381347656,-45.77987289428711,1
The screen isn't fixed by some offspring.,The screen isn't fixed by some windows.,syntax,s-selection,animate_subject_passive,True,True,False,False,317,-50.45561218261719,-47.32745361328125,0
Most children are praised by some boys.,Most children are praised by some blouses.,syntax,s-selection,animate_subject_passive,True,True,False,False,318,-38.831356048583984,-48.93363952636719,1
Some newspaper article is scanned by the doctors.,Some newspaper article is scanned by the shirts.,syntax,s-selection,animate_subject_passive,True,True,False,False,319,-53.73961639404297,-56.57269287109375,1
Many grocery stores are arrived at by some woman.,Many grocery stores are arrived at by some projectors.,syntax,s-selection,animate_subject_passive,True,True,False,False,320,-61.00259780883789,-71.16021728515625,1
Every hospital isn't admired by the boys.,Every hospital isn't admired by the glasses.,syntax,s-selection,animate_subject_passive,True,True,False,False,321,-45.73902893066406,-48.616554260253906,1
These boxes aren't brought by some man.,These boxes aren't brought by some media.,syntax,s-selection,animate_subject_passive,True,True,False,False,322,-44.192195892333984,-44.545509338378906,1
Rodney isn't hired by some teacher.,Rodney isn't hired by some hypotheses.,syntax,s-selection,animate_subject_passive,True,True,False,False,323,-47.226654052734375,-53.50596618652344,1
Most computers weren't broken by some men.,Most computers weren't broken by some drawings.,syntax,s-selection,animate_subject_passive,True,True,False,False,324,-45.335052490234375,-49.114990234375,1
This play wasn't boasted about by some pedestrian.,This play wasn't boasted about by some species.,syntax,s-selection,animate_subject_passive,True,True,False,False,325,-64.52871704101562,-58.51573181152344,0
Sally is observed by some people.,Sally is observed by some rabbits.,syntax,s-selection,animate_subject_passive,True,True,False,False,326,-45.94483184814453,-54.475128173828125,1
Monica isn't fled from by the offspring.,Monica isn't fled from by the syntheses.,syntax,s-selection,animate_subject_passive,True,True,False,False,327,-56.74427032470703,-64.01577758789062,1
Anne isn't insulted by the actress.,Anne isn't insulted by the cucumber.,syntax,s-selection,animate_subject_passive,True,True,False,False,328,-41.486724853515625,-46.581424713134766,1
Curtis is returned to by the adult.,Curtis is returned to by the vase.,syntax,s-selection,animate_subject_passive,True,True,False,False,329,-53.73627471923828,-60.425498962402344,1
Some people aren't argued about by some lady.,Some people aren't argued about by some glasses.,syntax,s-selection,animate_subject_passive,True,True,False,False,330,-50.04534149169922,-49.694190979003906,0
Carmen is healed by some lady.,Carmen is healed by some bike.,syntax,s-selection,animate_subject_passive,True,True,False,False,331,-53.87601852416992,-53.685340881347656,0
Those museums are messed up by the lady.,Those museums are messed up by the plate.,syntax,s-selection,animate_subject_passive,True,True,False,False,332,-41.837188720703125,-41.34026336669922,0
Many plates weren't broken by some adult.,Many plates weren't broken by some ice cream.,syntax,s-selection,animate_subject_passive,True,True,False,False,333,-52.62819290161133,-51.976173400878906,0
These forks aren't taken by some senators.,These forks aren't taken by some cup.,syntax,s-selection,animate_subject_passive,True,True,False,False,334,-50.97297668457031,-46.344688415527344,0
A lot of organizations were boycotted by the adult.,A lot of organizations were boycotted by the university.,syntax,s-selection,animate_subject_passive,True,True,False,False,335,-83.03646850585938,-80.23072814941406,0
Brad wasn't forgotten by some teenager.,Brad wasn't forgotten by some shawls.,syntax,s-selection,animate_subject_passive,True,True,False,False,336,-46.307037353515625,-58.441810607910156,1
Meredith was hated by some guests.,Meredith was hated by some casserole.,syntax,s-selection,animate_subject_passive,True,True,False,False,337,-48.757659912109375,-66.57754516601562,1
Martin wasn't escaped from by some offspring.,Martin wasn't escaped from by some mouse.,syntax,s-selection,animate_subject_passive,True,True,False,False,338,-52.94028854370117,-52.59314727783203,0
This slope is climbed up by the pedestrian.,This slope is climbed up by the eyes.,syntax,s-selection,animate_subject_passive,True,True,False,False,339,-50.173866271972656,-46.09668731689453,0
Jacqueline isn't loved by the pedestrian.,Jacqueline isn't loved by the phenomena.,syntax,s-selection,animate_subject_passive,True,True,False,False,340,-53.85595703125,-53.4925537109375,0
Gary is discussed by the alumnus.,Gary is discussed by the oxen.,syntax,s-selection,animate_subject_passive,True,True,False,False,341,-50.888946533203125,-39.215171813964844,0
The glacier isn't exited by the children.,The glacier isn't exited by the fish.,syntax,s-selection,animate_subject_passive,True,True,False,False,342,-49.09851837158203,-50.19167709350586,1
An association is researched by some child.,An association is researched by some paintings.,syntax,s-selection,animate_subject_passive,True,True,False,False,343,-43.08882141113281,-45.722328186035156,1
Leslie wasn't fired by the senator.,Leslie wasn't fired by the rabbits.,syntax,s-selection,animate_subject_passive,True,True,False,False,344,-48.35182571411133,-48.583560943603516,1
Those teachers were hidden by the child.,Those teachers were hidden by the computer.,syntax,s-selection,animate_subject_passive,True,True,False,False,345,-35.79726028442383,-37.26922607421875,1
The cashier was disliked by the ladies.,The cashier was disliked by the paralyses.,syntax,s-selection,animate_subject_passive,True,True,False,False,346,-49.719329833984375,-63.9124755859375,1
A museum isn't passed by the child.,A museum isn't passed by the casserole.,syntax,s-selection,animate_subject_passive,True,True,False,False,347,-53.09589385986328,-70.68197631835938,1
Charles is respected by the women.,Charles is respected by the synopsis.,syntax,s-selection,animate_subject_passive,True,True,False,False,348,-29.341144561767578,-39.1783447265625,1
Charles isn't kissed by some men.,Charles isn't kissed by some deer.,syntax,s-selection,animate_subject_passive,True,True,False,False,349,-41.5565071105957,-45.01006317138672,1
Janice wasn't referenced by some alumnus.,Janice wasn't referenced by some cars.,syntax,s-selection,animate_subject_passive,True,True,False,False,350,-70.75497436523438,-49.39668273925781,0
Vincent is talked about by some patients.,Vincent is talked about by some skateboards.,syntax,s-selection,animate_subject_passive,True,True,False,False,351,-54.34633255004883,-65.25413513183594,1
Winston Churchill is loved by some lady.,Winston Churchill is loved by some newspaper article.,syntax,s-selection,animate_subject_passive,True,True,False,False,352,-55.821144104003906,-65.20664978027344,1
Guests were thought about by some guests.,Guests were thought about by some picture.,syntax,s-selection,animate_subject_passive,True,True,False,False,353,-47.0485725402832,-47.56077575683594,1
These doctors weren't escaped from by some actress.,These doctors weren't escaped from by some lamps.,syntax,s-selection,animate_subject_passive,True,True,False,False,354,-58.331787109375,-58.34239959716797,1
William is worked with by the girl.,William is worked with by the window.,syntax,s-selection,animate_subject_passive,True,True,False,False,355,-39.52482223510742,-39.96990966796875,1
The steak is taken by some customers.,The steak is taken by some rugs.,syntax,s-selection,animate_subject_passive,True,True,False,False,356,-40.5760383605957,-46.61050033569336,1
Heather isn't questioned by the girls.,Heather isn't questioned by the sheep.,syntax,s-selection,animate_subject_passive,True,True,False,False,357,-48.49213409423828,-51.10102844238281,1
A lot of mountains are ascended by some driver.,A lot of mountains are ascended by some chair.,syntax,s-selection,animate_subject_passive,True,True,False,False,358,-64.78795623779297,-64.9044418334961,1
The glacier wasn't exited by the alumni.,The glacier wasn't exited by the association.,syntax,s-selection,animate_subject_passive,True,True,False,False,359,-55.3642578125,-53.54575729370117,0
These movie theaters are hidden by the child.,These movie theaters are hidden by the octopi.,syntax,s-selection,animate_subject_passive,True,True,False,False,360,-44.36118698120117,-58.5825080871582,1
The mountain was boycotted by the man.,The mountain was boycotted by the nuclei.,syntax,s-selection,animate_subject_passive,True,True,False,False,361,-58.86583709716797,-69.86322021484375,1
A lot of actors aren't hired by some child.,A lot of actors aren't hired by some candle.,syntax,s-selection,animate_subject_passive,True,True,False,False,362,-63.44288635253906,-69.30044555664062,1
Christina isn't remembered by some girls.,Christina isn't remembered by some fish.,syntax,s-selection,animate_subject_passive,True,True,False,False,363,-47.91238021850586,-47.05234146118164,0
Kathleen was healed by the patient.,Kathleen was healed by the media.,syntax,s-selection,animate_subject_passive,True,True,False,False,364,-54.59836196899414,-53.628196716308594,0
Candice is healed by the patients.,Candice is healed by the carriage.,syntax,s-selection,animate_subject_passive,True,True,False,False,365,-37.554866790771484,-40.165199279785156,1
Tonya isn't complained about by the offspring.,Tonya isn't complained about by the plates.,syntax,s-selection,animate_subject_passive,True,True,False,False,366,-54.847808837890625,-54.06822967529297,0
A grocery store isn't skated around by some teenager.,A grocery store isn't skated around by some light.,syntax,s-selection,animate_subject_passive,True,True,False,False,367,-79.85758972167969,-75.90738677978516,0
Marie was admired by some guys.,Marie was admired by some spinach.,syntax,s-selection,animate_subject_passive,True,True,False,False,368,-34.15562438964844,-41.437583923339844,1
The glaciers aren't explored by some children.,The glaciers aren't explored by some horses.,syntax,s-selection,animate_subject_passive,True,True,False,False,369,-49.71662139892578,-54.95984649658203,1
Some high school isn't passed by some men.,Some high school isn't passed by some picture.,syntax,s-selection,animate_subject_passive,True,True,False,False,370,-46.5362548828125,-47.87009811401367,1
The Lutherans are sounded like by the alumnus.,The Lutherans are sounded like by the hair.,syntax,s-selection,animate_subject_passive,True,True,False,False,371,-71.931396484375,-54.369022369384766,0
Carla isn't found by some pedestrian.,Carla isn't found by some shawls.,syntax,s-selection,animate_subject_passive,True,True,False,False,372,-51.34843826293945,-61.581241607666016,1
A high school is walked through by the senator.,A high school is walked through by the truck.,syntax,s-selection,animate_subject_passive,True,True,False,False,373,-64.53558349609375,-59.03289794921875,0
Patrick is referenced by some senator.,Patrick is referenced by some pie.,syntax,s-selection,animate_subject_passive,True,True,False,False,374,-41.77417755126953,-40.80340576171875,0
That closet was exited by the person.,That closet was exited by the pies.,syntax,s-selection,animate_subject_passive,True,True,False,False,375,-46.12800216674805,-49.8546142578125,1
A coat is worn by the boys.,A coat is worn by the government.,syntax,s-selection,animate_subject_passive,True,True,False,False,376,-45.7629508972168,-44.03575897216797,0
That chicken was lifted by the actors.,That chicken was lifted by the fungus.,syntax,s-selection,animate_subject_passive,True,True,False,False,377,-43.38957977294922,-46.27568817138672,1
Theresa wasn't referenced by some boys.,Theresa wasn't referenced by some thesis.,syntax,s-selection,animate_subject_passive,True,True,False,False,378,-50.75788116455078,-55.294612884521484,1
Most stairs aren't climbed up by the children.,Most stairs aren't climbed up by the commentary.,syntax,s-selection,animate_subject_passive,True,True,False,False,379,-46.10055160522461,-52.84135437011719,1
Every picture isn't brought by the drivers.,Every picture isn't brought by the nucleus.,syntax,s-selection,animate_subject_passive,True,True,False,False,380,-46.44404602050781,-46.41727828979492,0
Some malls are walked through by some child.,Some malls are walked through by some means.,syntax,s-selection,animate_subject_passive,True,True,False,False,381,-55.15260696411133,-56.54712677001953,1
The Clintons are concealed by the adult.,The Clintons are concealed by the bananas.,syntax,s-selection,animate_subject_passive,True,True,False,False,382,-51.31694793701172,-51.5078125,1
A lot of rivers are boycotted by some waitress.,A lot of rivers are boycotted by some university.,syntax,s-selection,animate_subject_passive,True,True,False,False,383,-85.56625366210938,-82.21803283691406,0
These grocery stores were driven to by some waiters.,These grocery stores were driven to by some car.,syntax,s-selection,animate_subject_passive,True,True,False,False,384,-70.13848876953125,-55.9825325012207,0
Most people were remembered by some man.,Most people were remembered by some couch.,syntax,s-selection,animate_subject_passive,True,True,False,False,385,-35.903076171875,-40.46772384643555,1
Sherry was thought about by some girls.,Sherry was thought about by some hypothesis.,syntax,s-selection,animate_subject_passive,True,True,False,False,386,-51.78001403808594,-56.88606262207031,1
Rivers are insulted by some guy.,Rivers are insulted by some couches.,syntax,s-selection,animate_subject_passive,True,True,False,False,387,-50.26126480102539,-61.72753143310547,1
Tiffany wasn't cared for by the children.,Tiffany wasn't cared for by the hamsters.,syntax,s-selection,animate_subject_passive,True,True,False,False,388,-53.51227951049805,-63.909603118896484,1
Rose isn't attacked by the alumnus.,Rose isn't attacked by the pasta.,syntax,s-selection,animate_subject_passive,True,True,False,False,389,-55.92572784423828,-41.66375732421875,0
Heidi isn't cared for by some actresses.,Heidi isn't cared for by some sheep.,syntax,s-selection,animate_subject_passive,True,True,False,False,390,-58.7116813659668,-59.20425796508789,1
Every dish was messed up by the man.,Every dish was messed up by the spotlights.,syntax,s-selection,animate_subject_passive,True,True,False,False,391,-39.56886672973633,-49.05015563964844,1
Gerald isn't cured by the person.,Gerald isn't cured by the commentary.,syntax,s-selection,animate_subject_passive,True,True,False,False,392,-53.2335205078125,-59.14957046508789,1
A lot of wheelbarrows aren't broken by some alumnus.,A lot of wheelbarrows aren't broken by some ox.,syntax,s-selection,animate_subject_passive,True,True,False,False,393,-107.63716888427734,-93.9473876953125,0
Most grocery stores weren't cleaned by some girls.,Most grocery stores weren't cleaned by some stimulus.,syntax,s-selection,animate_subject_passive,True,True,False,False,394,-58.323150634765625,-63.15538787841797,1
Most shoes weren't messed up by the guests.,Most shoes weren't messed up by the pictures.,syntax,s-selection,animate_subject_passive,True,True,False,False,395,-46.56456756591797,-46.468971252441406,0
A waiter wasn't listened to by some guys.,A waiter wasn't listened to by some glass.,syntax,s-selection,animate_subject_passive,True,True,False,False,396,-61.99338912963867,-63.8370475769043,1
Kristen wasn't loved by the women.,Kristen wasn't loved by the synopsis.,syntax,s-selection,animate_subject_passive,True,True,False,False,397,-38.58628845214844,-47.29498291015625,1
Rodney isn't described by some teacher.,Rodney isn't described by some movies.,syntax,s-selection,animate_subject_passive,True,True,False,False,398,-45.966285705566406,-39.592872619628906,0
The cilantro wasn't noticed by some senator.,The cilantro wasn't noticed by some stimulus.,syntax,s-selection,animate_subject_passive,True,True,False,False,399,-64.53927612304688,-65.14413452148438,1
A mountain was ascended by the child.,A mountain was ascended by the candle.,syntax,s-selection,animate_subject_passive,True,True,False,False,400,-51.67713165283203,-55.32721710205078,1
Deborah isn't visited by some offspring.,Deborah isn't visited by some lice.,syntax,s-selection,animate_subject_passive,True,True,False,False,401,-52.320518493652344,-58.21344757080078,1
The Great Lakes were walked through by the driver.,The Great Lakes were walked through by the ice cream.,syntax,s-selection,animate_subject_passive,True,True,False,False,402,-54.72278594970703,-55.476139068603516,1
Carlos wasn't fled from by some actors.,Carlos wasn't fled from by some glass.,syntax,s-selection,animate_subject_passive,True,True,False,False,403,-59.22035217285156,-58.27503967285156,0
Sonia wasn't hidden by the waitresses.,Sonia wasn't hidden by the coats.,syntax,s-selection,animate_subject_passive,True,True,False,False,404,-65.91903686523438,-52.64251708984375,0
The hospital wasn't walked through by some waiter.,The hospital wasn't walked through by some screen.,syntax,s-selection,animate_subject_passive,True,True,False,False,405,-58.71400451660156,-57.41179656982422,0
Some adult was argued about by the pedestrians.,Some adult was argued about by the mirrors.,syntax,s-selection,animate_subject_passive,True,True,False,False,406,-55.72112274169922,-53.818382263183594,0
Christine wasn't investigated by some driver.,Christine wasn't investigated by some syntheses.,syntax,s-selection,animate_subject_passive,True,True,False,False,407,-50.62953567504883,-59.713417053222656,1
Timothy wasn't referenced by the offspring.,Timothy wasn't referenced by the rugs.,syntax,s-selection,animate_subject_passive,True,True,False,False,408,-46.82389831542969,-50.7877082824707,1
Many closets are walked through by the teenagers.,Many closets are walked through by the bicycle.,syntax,s-selection,animate_subject_passive,True,True,False,False,409,-55.51295852661133,-55.03445816040039,0
James was questioned by the woman.,James was questioned by the bike.,syntax,s-selection,animate_subject_passive,True,True,False,False,410,-31.129650115966797,-32.4953727722168,1
That play wasn't argued about by some offspring.,That play wasn't argued about by some dogs.,syntax,s-selection,animate_subject_passive,True,True,False,False,411,-63.349327087402344,-61.007545471191406,0
Stephanie isn't watched by the waiters.,Stephanie isn't watched by the candles.,syntax,s-selection,animate_subject_passive,True,True,False,False,412,-63.136199951171875,-51.54745101928711,0
Samantha is complained about by some actor.,Samantha is complained about by some theses.,syntax,s-selection,animate_subject_passive,True,True,False,False,413,-63.940284729003906,-74.17683410644531,1
A driver was healed by some patient.,A driver was healed by some spotlights.,syntax,s-selection,animate_subject_passive,True,True,False,False,414,-55.893287658691406,-67.13424682617188,1
